"Statistic:   Number of Applications"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_03.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Applications,
2006 ,"'L24 Leeds Trinity University' ","'EU (excluding UK)' ",55
2006 ,"'L24 Leeds Trinity University' ","'Not EU' ",45
2006 ,"'L27 Leeds Beckett University' ","'UK' ",29760
2006 ,"'L27 Leeds Beckett University' ","'EU (excluding UK)' ",835
2006 ,"'L27 Leeds Beckett University' ","'Not EU' ",960
2006 ,"'L28 Leeds College of Art' ","'UK' ",1785
2006 ,"'L28 Leeds College of Art' ","'EU (excluding UK)' ",40
2006 ,"'L28 Leeds College of Art' ","'Not EU' ",70
2006 ,"'L30 Leeds College of Music (UCAS)' ","'UK' ",820
2006 ,"'L30 Leeds College of Music (UCAS)' ","'EU (excluding UK)' ",20
2006 ,"'L30 Leeds College of Music (UCAS)' ","'Not EU' ",20
2006 ,"'L34 University of Leicester' ","'UK' ",13010
2006 ,"'L34 University of Leicester' ","'EU (excluding UK)' ",860
2006 ,"'L34 University of Leicester' ","'Not EU' ",1860
2006 ,"'L36 Leicester College' ","'UK' ",130
2006 ,"'L36 Leicester College' ","'EU (excluding UK)' ",5
2006 ,"'L36 Leicester College' ","'Not EU' ",20
2006 ,"'L38 Leo Baeck College - Centre for Jewish Education' ","'UK' ",5
2006 ,"'L39 University of Lincoln' ","'UK' ",10395
2006 ,"'L39 University of Lincoln' ","'EU (excluding UK)' ",405
2006 ,"'L39 University of Lincoln' ","'Not EU' ",420
2006 ,"'L40 Lewisham College' ","'UK' ",5
2006 ,"'L41 The University of Liverpool' ","'UK' ",25650
2006 ,"'L41 The University of Liverpool' ","'EU (excluding UK)' ",1510
2006 ,"'L41 The University of Liverpool' ","'Not EU' ",2855
2006 ,"'L42 Lincoln College' ","'UK' ",5
2006 ,"'L42 Lincoln College' ","'Not EU' ",5
2006 ,"'L43 The City of Liverpool College' ","'UK' ",355
2006 ,"'L43 The City of Liverpool College' ","'EU (excluding UK)' ",10
2006 ,"'L43 The City of Liverpool College' ","'Not EU' ",10
2006 ,"'L46 Liverpool Hope University' ","'UK' ",9040
2006 ,"'L46 Liverpool Hope University' ","'EU (excluding UK)' ",455
2006 ,"'L46 Liverpool Hope University' ","'Not EU' ",155
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'UK' ",3685
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'EU (excluding UK)' ",145
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'Not EU' ",85
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'UK' ",24455
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'EU (excluding UK)' ",1080
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Not EU' ",1010
2006 ,"'L53 Coleg Llandrillo' ","'UK' ",60
2006 ,"'L68 London Metropolitan University' ","'UK' ",21125
2006 ,"'L68 London Metropolitan University' ","'EU (excluding UK)' ",2680
2006 ,"'L68 London Metropolitan University' ","'Not EU' ",2920
2006 ,"'L70 London School of Commerce' ","'UK' ",115
2006 ,"'L70 London School of Commerce' ","'EU (excluding UK)' ",45
2006 ,"'L70 London School of Commerce' ","'Not EU' ",90
2006 ,"'L71 London School of Science & Technology' ","'UK' ",30
2006 ,"'L71 London School of Science & Technology' ","'EU (excluding UK)' ",5
2006 ,"'L71 London School of Science & Technology' ","'Not EU' ",30
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'UK' ",7900
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'EU (excluding UK)' ",2895
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Not EU' ",6660
2006 ,"'L75 London South Bank University' ","'UK' ",12445
2006 ,"'L75 London South Bank University' ","'EU (excluding UK)' ",990
2006 ,"'L75 London South Bank University' ","'Not EU' ",1725
2006 ,"'L77 Loughborough College' ","'UK' ",500
2006 ,"'L77 Loughborough College' ","'EU (excluding UK)' ",10
2006 ,"'L77 Loughborough College' ","'Not EU' ",40
2006 ,"'L79 Loughborough University' ","'UK' ",16530
2006 ,"'L79 Loughborough University' ","'EU (excluding UK)' ",555
2006 ,"'L79 Loughborough University' ","'Not EU' ",2400
2006 ,"'L82 Lowestoft College' ","'UK' ",35
2006 ,"'L93 University of Luton' ","'UK' ",6435
2006 ,"'L93 University of Luton' ","'EU (excluding UK)' ",545
2006 ,"'L93 University of Luton' ","'Not EU' ",530
2006 ,"'M10 The Manchester College' ","'UK' ",235
2006 ,"'M10 The Manchester College' ","'EU (excluding UK)' ",15
2006 ,"'M10 The Manchester College' ","'Not EU' ",35
2006 ,"'M20 The University of Manchester' ","'UK' ",50440
2006 ,"'M20 The University of Manchester' ","'EU (excluding UK)' ",3285
2006 ,"'M20 The University of Manchester' ","'Not EU' ",8760
2006 ,"'M40 The Manchester Metropolitan University' ","'UK' ",39715
2006 ,"'M40 The Manchester Metropolitan University' ","'EU (excluding UK)' ",1520
2006 ,"'M40 The Manchester Metropolitan University' ","'Not EU' ",2165
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'UK' ",2530
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'EU (excluding UK)' ",75
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'Not EU' ",30
2006 ,"'M60 Matthew Boulton College of Further and Higher Education' ","'UK' ",80
2006 ,"'M60 Matthew Boulton College of Further and Higher Education' ","'EU (excluding UK)' ",5
2006 ,"'M60 Matthew Boulton College of Further and Higher Education' ","'Not EU' ",5
2006 ,"'M62 Medway School of Pharmacy' ","'UK' ",525
2006 ,"'M62 Medway School of Pharmacy' ","'EU (excluding UK)' ",60
2006 ,"'M62 Medway School of Pharmacy' ","'Not EU' ",70
2006 ,"'M65 Coleg Menai' ","'UK' ",25
2006 ,"'M77 Mid Cheshire College' ","'UK' ",50
2006 ,"'M77 Mid Cheshire College' ","'Not EU' ",5
2006 ,"'M80 Middlesex University' ","'UK' ",17755
2006 ,"'M80 Middlesex University' ","'EU (excluding UK)' ",1505
2006 ,"'M80 Middlesex University' ","'Not EU' ",1790
2006 ,"'M95 Mountview Academy of Theatre Arts' ","'UK' ",2600
2006 ,"'M95 Mountview Academy of Theatre Arts' ","'EU (excluding UK)' ",80
2006 ,"'M95 Mountview Academy of Theatre Arts' ","'Not EU' ",50
2006 ,"'M99 Myerscough College' ","'UK' ",680
2006 ,"'M99 Myerscough College' ","'EU (excluding UK)' ",25
2006 ,"'M99 Myerscough College' ","'Not EU' ",15
2006 ,"'N07 Napier University, Edinburgh' ","'UK' ",7445
2006 ,"'N07 Napier University, Edinburgh' ","'EU (excluding UK)' ",1540
2006 ,"'N07 Napier University, Edinburgh' ","'Not EU' ",490
2006 ,"'N13 NPTC Group' ","'UK' ",90
2006 ,"'N13 NPTC Group' ","'Not EU' ",5
2006 ,"'N21 Newcastle University' ","'UK' ",24290
2006 ,"'N21 Newcastle University' ","'EU (excluding UK)' ",1160
2006 ,"'N21 Newcastle University' ","'Not EU' ",2195
2006 ,"'N23 Newcastle College' ","'UK' ",2010
2006 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",50
2006 ,"'N23 Newcastle College' ","'Not EU' ",65
2006 ,"'N28 New College Durham' ","'UK' ",365
2006 ,"'N28 New College Durham' ","'EU (excluding UK)' ",5
2006 ,"'N28 New College Durham' ","'Not EU' ",10
2006 ,"'N30 New College Nottingham' ","'UK' ",475
2006 ,"'N30 New College Nottingham' ","'EU (excluding UK)' ",15
2006 ,"'N30 New College Nottingham' ","'Not EU' ",40
2006 ,"'N31 Newham College London' ","'UK' ",30
2006 ,"'N31 Newham College London' ","'Not EU' ",5
2006 ,"'N36 Newman University, Birmingham' ","'UK' ",2100
2006 ,"'N36 Newman University, Birmingham' ","'EU (excluding UK)' ",90
2006 ,"'N36 Newman University, Birmingham' ","'Not EU' ",15
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'UK' ",4840
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'EU (excluding UK)' ",145
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Not EU' ",145
2006 ,"'N38 University of Northampton' ","'UK' ",10595
2006 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",215
2006 ,"'N38 University of Northampton' ","'Not EU' ",395
2006 ,"'N39 Norwich University Of The Arts' ","'UK' ",1275
2006 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",25
2006 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",20
2006 ,"'N41 Northbrook College Sussex' ","'UK' ",815
2006 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",35
2006 ,"'N41 Northbrook College Sussex' ","'Not EU' ",30
2006 ,"'N49 NESCOT, Surrey' ","'UK' ",210
2006 ,"'N49 NESCOT, Surrey' ","'EU (excluding UK)' ",5
2006 ,"'N49 NESCOT, Surrey' ","'Not EU' ",15
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'UK' ",1695
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'EU (excluding UK)' ",55
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'Not EU' ",40
2006 ,"'N58 North East Worcestershire College' ","'UK' ",260
2006 ,"'N58 North East Worcestershire College' ","'Not EU' ",5
2006 ,"'N64 North Lindsey College' ","'UK' ",50
2006 ,"'N64 North Lindsey College' ","'Not EU' ",5
2006 ,"'N71 North Trafford College' ","'UK' ",20
2006 ,"'N77 Northumbria University' ","'UK' ",18135
2006 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",580
2006 ,"'N77 Northumbria University' ","'Not EU' ",760
2006 ,"'N78 Northumberland College' ","'UK' ",10
2006 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",80
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",455
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'EU (excluding UK)' ",5
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Not EU' ",15
2006 ,"'N84 The University of Nottingham' ","'UK' ",30525
2006 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",2100
2006 ,"'N84 The University of Nottingham' ","'Not EU' ",6200
2006 ,"'N91 Nottingham Trent University' ","'UK' ",22300
2006 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",625
2006 ,"'N91 Nottingham Trent University' ","'Not EU' ",1170
2006 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",35
2006 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'Not EU' ",5
2006 ,"'O33 Oxford University' ","'UK' ",10095
2006 ,"'O33 Oxford University' ","'EU (excluding UK)' ",1080
2006 ,"'O33 Oxford University' ","'Not EU' ",2100
2006 ,"'O66 Oxford Brookes University' ","'UK' ",18535
2006 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",1335
2006 ,"'O66 Oxford Brookes University' ","'Not EU' ",2395
2006 ,"'P20 University of Paisley' ","'UK' ",6535
2006 ,"'P20 University of Paisley' ","'EU (excluding UK)' ",400
2006 ,"'P20 University of Paisley' ","'Not EU' ",275
2006 ,"'P35 Pembrokeshire College' ","'UK' ",70
2006 ,"'P35 Pembrokeshire College' ","'EU (excluding UK)' ",5
2006 ,"'P35 Pembrokeshire College' ","'Not EU' ",5
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",1600
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",165
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",60
2006 ,"'P40 The People's College Nottingham' ","'UK' ",115
2006 ,"'P40 The People's College Nottingham' ","'EU (excluding UK)' ",5
2006 ,"'P40 The People's College Nottingham' ","'Not EU' ",15
2006 ,"'P55 Peterborough Regional College' ","'UK' ",140
2006 ,"'P55 Peterborough Regional College' ","'Not EU' ",5
2006 ,"'P60 Plymouth University' ","'UK' ",17555
2006 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",665
2006 ,"'P60 Plymouth University' ","'Not EU' ",945
2006 ,"'P65 Plymouth College of Art' ","'UK' ",450
2006 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",20
2006 ,"'P65 Plymouth College of Art' ","'Not EU' ",15
2006 ,"'P80 University of Portsmouth' ","'UK' ",19180
2006 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",825
2006 ,"'P80 University of Portsmouth' ","'Not EU' ",1325
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",5815
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",900
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",230
2006 ,"'Q50 Queen Mary University of London' ","'UK' ",17435
2006 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",1555
2006 ,"'Q50 Queen Mary University of London' ","'Not EU' ",3575
2006 ,"'Q75 Queen's University Belfast' ","'UK' ",18525
2006 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",1580
2006 ,"'Q75 Queen's University Belfast' ","'Not EU' ",495
2006 ,"'R06 Ravensbourne' ","'UK' ",1375
2006 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",75
2006 ,"'R06 Ravensbourne' ","'Not EU' ",80
2006 ,"'R12 University of Reading' ","'UK' ",15865
2006 ,"'R12 University of Reading' ","'EU (excluding UK)' ",975
2006 ,"'R12 University of Reading' ","'Not EU' ",1475
2006 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",85
2006 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",50
2006 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",135
2006 ,"'R20 Richmond, The American International University in London' ","'UK' ",120
2006 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",65
2006 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",175
2006 ,"'R36 Robert Gordon University' ","'UK' ",6185
2006 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",910
2006 ,"'R36 Robert Gordon University' ","'Not EU' ",290
2006 ,"'R48 University of Roehampton' ","'UK' ",9260
2006 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",500
2006 ,"'R48 University of Roehampton' ","'Not EU' ",610
2006 ,"'R51 Rose Bruford College' ","'UK' ",2350
2006 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",95
2006 ,"'R51 Rose Bruford College' ","'Not EU' ",70
2006 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",60
2006 ,"'R52 Rotherham College of Arts and Technology' ","'Not EU' ",5
2006 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",545
2006 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",15
2006 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",20
2006 ,"'R55 Royal Academy of Dance' ","'UK' ",125
2006 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",10
2006 ,"'R55 Royal Academy of Dance' ","'Not EU' ",20
2006 ,"'R72 Royal Holloway, University of London' ","'UK' ",8695
2006 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",1060
2006 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",2175
2006 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",1020
2006 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",90
2006 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",50
2006 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",1245
2006 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'EU (excluding UK)' ",40
2006 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",15
2006 ,"'R90 Ruskin College Oxford' ","'UK' ",40
2006 ,"'R90 Ruskin College Oxford' ","'Not EU' ",5
2006 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",685
2006 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",25
2006 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",35
2006 ,"'S03 The University of Salford' ","'UK' ",16330
2006 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",720
2006 ,"'S03 The University of Salford' ","'Not EU' ",1145
2006 ,"'S05 SAE Institute' ","'UK' ",360
2006 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",20
2006 ,"'S05 SAE Institute' ","'Not EU' ",20
2006 ,"'S07 Wiltshire College Salisbury (formerly Salisbury College)' ","'UK' ",65
2006 ,"'S07 Wiltshire College Salisbury (formerly Salisbury College)' ","'Not EU' ",5
2006 ,"'S08 Sandwell College' ","'UK' ",20
2006 ,"'S08 Sandwell College' ","'Not EU' ",5
2006 ,"'S09 SOAS, University of London' ","'UK' ",3555
2006 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",700
2006 ,"'S09 SOAS, University of London' ","'Not EU' ",1050
2006 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",1370
2006 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",80
2006 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",295
2006 ,"'S18 The University of Sheffield' ","'UK' ",28470
2006 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",1460
2006 ,"'S18 The University of Sheffield' ","'Not EU' ",3865
2006 ,"'S21 Sheffield Hallam University' ","'UK' ",27535
2006 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",450
2006 ,"'S21 Sheffield Hallam University' ","'Not EU' ",1060
2006 ,"'S22 Sheffield College' ","'UK' ",360
2006 ,"'S22 Sheffield College' ","'EU (excluding UK)' ",5
2006 ,"'S22 Sheffield College' ","'Not EU' ",35
2006 ,"'S23 Shrewsbury College of Arts and Technology' ","'UK' ",40
2006 ,"'S23 Shrewsbury College of Arts and Technology' ","'EU (excluding UK)' ",5
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'UK' ",4365
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'EU (excluding UK)' ",110
2006 ,"'S24 St Martin's College, Lancaster; Ambleside; Carlisle; London (accredited college of Lancaster Univ)' ","'Not EU' ",105
2006 ,"'S26 Solihull College & University Centre' ","'UK' ",200
2006 ,"'S26 Solihull College & University Centre' ","'Not EU' ",10
2006 ,"'S27 University of Southampton' ","'UK' ",24045
2006 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",1720
2006 ,"'S27 University of Southampton' ","'Not EU' ",3355
2006 ,"'S28 Somerset College' ","'UK' ",600
2006 ,"'S28 Somerset College' ","'EU (excluding UK)' ",5
2006 ,"'S28 Somerset College' ","'Not EU' ",10
2006 ,"'S29 South Birmingham College' ","'UK' ",105
2006 ,"'S29 South Birmingham College' ","'Not EU' ",5
2006 ,"'S30 Southampton Solent University' ","'UK' ",9240
2006 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",445
2006 ,"'S30 Southampton Solent University' ","'Not EU' ",630
2006 ,"'S32 South Devon College' ","'UK' ",50
2006 ,"'S32 South Devon College' ","'Not EU' ",5
2006 ,"'S34 Sparsholt College Hampshire' ","'UK' ",450
2006 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",10
2006 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2006 ,"'S35 Southport College' ","'UK' ",15
2006 ,"'S36 University of St Andrews' ","'UK' ",9595
2006 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",1595
2006 ,"'S36 University of St Andrews' ","'Not EU' ",1315
2006 ,"'S38 Southwark College' ","'UK' ",25
2006 ,"'S38 Southwark College' ","'Not EU' ",5
2006 ,"'S41 South Cheshire College' ","'UK' ",5
2006 ,"'S42 South Downs College' ","'UK' ",25
2006 ,"'S42 South Downs College' ","'Not EU' ",5
2006 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",930
2006 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'EU (excluding UK)' ",15
2006 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",45
2006 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",95
2006 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'Not EU' ",5
2006 ,"'S47 South Trafford College' ","'UK' ",10
2006 ,"'S47 South Trafford College' ","'Not EU' ",5
2006 ,"'S49 St George's, University of London' ","'UK' ",5235
2006 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",360
2006 ,"'S49 St George's, University of London' ","'Not EU' ",395
2006 ,"'S50 South Thames College' ","'UK' ",20
2006 ,"'S51 University Centre St Helens' ","'UK' ",295
2006 ,"'S51 University Centre St Helens' ","'EU (excluding UK)' ",5
2006 ,"'S51 University Centre St Helens' ","'Not EU' ",5
2006 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",5130
2006 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",600
2006 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",115
2006 ,"'S68 Stamford College' ","'UK' ",35
2006 ,"'S72 Staffordshire University' ","'UK' ",12895
2006 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",235
2006 ,"'S72 Staffordshire University' ","'Not EU' ",775
2006 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",375
2006 ,"'S73 Staffordshire University Regional Federation' ","'EU (excluding UK)' ",5
2006 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",15
2006 ,"'S74 Stratford upon Avon College' ","'UK' ",50
2006 ,"'S74 Stratford upon Avon College' ","'Not EU' ",5
2006 ,"'S75 The University of Stirling' ","'UK' ",9295
2006 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",535
2006 ,"'S75 The University of Stirling' ","'Not EU' ",390
2006 ,"'S76 Stockport College' ","'UK' ",515
