"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'West Midlands' ",5
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'East of England' ",5
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'London' ",5
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'South East' ",5
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'South West' ",5
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'Wales' ",5
2006 ,"'C69 City of Sunderland College' ","'North East' ",30
2006 ,"'C71 Cleveland College of Art and Design' ","'North East' ",125
2006 ,"'C71 Cleveland College of Art and Design' ","'Yorkshire and The Humber' ",20
2006 ,"'C72 Cliff College' ","'Yorkshire and The Humber' ",5
2006 ,"'C75 University Centre Colchester at Colchester Institute' ","'East Midlands' ",5
2006 ,"'C75 University Centre Colchester at Colchester Institute' ","'East of England' ",195
2006 ,"'C75 University Centre Colchester at Colchester Institute' ","'London' ",5
2006 ,"'C75 University Centre Colchester at Colchester Institute' ","'South East' ",5
2006 ,"'C78 Cornwall College' ","'East Midlands' ",5
2006 ,"'C78 Cornwall College' ","'West Midlands' ",5
2006 ,"'C78 Cornwall College' ","'East of England' ",10
2006 ,"'C78 Cornwall College' ","'London' ",5
2006 ,"'C78 Cornwall College' ","'South East' ",15
2006 ,"'C78 Cornwall College' ","'South West' ",160
2006 ,"'C80 Courtauld Institute of Art (University of London)' ","'East of England' ",5
2006 ,"'C80 Courtauld Institute of Art (University of London)' ","'London' ",15
2006 ,"'C80 Courtauld Institute of Art (University of London)' ","'South East' ",10
2006 ,"'C80 Courtauld Institute of Art (University of London)' ","'South West' ",5
2006 ,"'C80 Courtauld Institute of Art (University of London)' ","'Wales' ",5
2006 ,"'C85 Coventry University' ","'North East' ",15
2006 ,"'C85 Coventry University' ","'Yorkshire and The Humber' ",60
2006 ,"'C85 Coventry University' ","'North West' ",80
2006 ,"'C85 Coventry University' ","'East Midlands' ",250
2006 ,"'C85 Coventry University' ","'West Midlands' ",1240
2006 ,"'C85 Coventry University' ","'East of England' ",175
2006 ,"'C85 Coventry University' ","'London' ",130
2006 ,"'C85 Coventry University' ","'South East' ",240
2006 ,"'C85 Coventry University' ","'South West' ",120
2006 ,"'C85 Coventry University' ","'Wales' ",35
2006 ,"'C85 Coventry University' ","'Scotland' ",5
2006 ,"'C85 Coventry University' ","'Northern Ireland' ",15
2006 ,"'C92 University Centre, Croydon (Croydon College)' ","'London' ",30
2006 ,"'C92 University Centre, Croydon (Croydon College)' ","'South East' ",5
2006 ,"'C95 Cumbria Institute of the Arts' ","'North East' ",35
2006 ,"'C95 Cumbria Institute of the Arts' ","'Yorkshire and The Humber' ",30
2006 ,"'C95 Cumbria Institute of the Arts' ","'North West' ",105
2006 ,"'C95 Cumbria Institute of the Arts' ","'East Midlands' ",5
2006 ,"'C95 Cumbria Institute of the Arts' ","'West Midlands' ",10
2006 ,"'C95 Cumbria Institute of the Arts' ","'East of England' ",15
2006 ,"'C95 Cumbria Institute of the Arts' ","'London' ",5
2006 ,"'C95 Cumbria Institute of the Arts' ","'South East' ",5
2006 ,"'C95 Cumbria Institute of the Arts' ","'South West' ",5
2006 ,"'C95 Cumbria Institute of the Arts' ","'Wales' ",10
2006 ,"'C95 Cumbria Institute of the Arts' ","'Scotland' ",60
2006 ,"'C95 Cumbria Institute of the Arts' ","'Northern Ireland' ",5
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'North East' ",5
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'Yorkshire and The Humber' ",5
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'North West' ",10
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'East Midlands' ",5
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'West Midlands' ",15
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'East of England' ",15
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'London' ",15
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'South East' ",20
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'South West' ",65
2006 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'Wales' ",5
2006 ,"'D22 Dearne Valley College' ","'Yorkshire and The Humber' ",25
2006 ,"'D26 De Montfort University' ","'North East' ",30
2006 ,"'D26 De Montfort University' ","'Yorkshire and The Humber' ",150
2006 ,"'D26 De Montfort University' ","'North West' ",120
2006 ,"'D26 De Montfort University' ","'East Midlands' ",1465
2006 ,"'D26 De Montfort University' ","'West Midlands' ",520
2006 ,"'D26 De Montfort University' ","'East of England' ",375
2006 ,"'D26 De Montfort University' ","'London' ",275
2006 ,"'D26 De Montfort University' ","'South East' ",240
2006 ,"'D26 De Montfort University' ","'South West' ",100
2006 ,"'D26 De Montfort University' ","'Wales' ",45
2006 ,"'D26 De Montfort University' ","'Scotland' ",10
2006 ,"'D26 De Montfort University' ","'Northern Ireland' ",10
2006 ,"'D39 University of Derby' ","'North East' ",25
2006 ,"'D39 University of Derby' ","'Yorkshire and The Humber' ",130
2006 ,"'D39 University of Derby' ","'North West' ",85
2006 ,"'D39 University of Derby' ","'East Midlands' ",840
2006 ,"'D39 University of Derby' ","'West Midlands' ",335
2006 ,"'D39 University of Derby' ","'East of England' ",130
2006 ,"'D39 University of Derby' ","'London' ",40
2006 ,"'D39 University of Derby' ","'South East' ",110
2006 ,"'D39 University of Derby' ","'South West' ",60
2006 ,"'D39 University of Derby' ","'Wales' ",15
2006 ,"'D39 University of Derby' ","'Scotland' ",10
2006 ,"'D39 University of Derby' ","'Northern Ireland' ",15
2006 ,"'D45 Kirklees College (Formerly Dewsbury College)' ","'Yorkshire and The Humber' ",45
2006 ,"'D52 Doncaster College' ","'Yorkshire and The Humber' ",170
2006 ,"'D52 Doncaster College' ","'North West' ",5
2006 ,"'D52 Doncaster College' ","'East Midlands' ",15
2006 ,"'D55 Duchy College' ","'Yorkshire and The Humber' ",5
2006 ,"'D55 Duchy College' ","'West Midlands' ",5
2006 ,"'D55 Duchy College' ","'South East' ",5
2006 ,"'D55 Duchy College' ","'South West' ",65
2006 ,"'D58 Dudley College of Technology' ","'West Midlands' ",10
2006 ,"'D65 University of Dundee' ","'North East' ",20
2006 ,"'D65 University of Dundee' ","'Yorkshire and The Humber' ",10
2006 ,"'D65 University of Dundee' ","'North West' ",20
2006 ,"'D65 University of Dundee' ","'East Midlands' ",10
2006 ,"'D65 University of Dundee' ","'West Midlands' ",5
2006 ,"'D65 University of Dundee' ","'East of England' ",15
2006 ,"'D65 University of Dundee' ","'London' ",10
2006 ,"'D65 University of Dundee' ","'South East' ",15
2006 ,"'D65 University of Dundee' ","'South West' ",10
2006 ,"'D65 University of Dundee' ","'Wales' ",5
2006 ,"'D65 University of Dundee' ","'Scotland' ",1420
2006 ,"'D65 University of Dundee' ","'Northern Ireland' ",90
2006 ,"'D86 Durham University' ","'North East' ",385
2006 ,"'D86 Durham University' ","'Yorkshire and The Humber' ",330
2006 ,"'D86 Durham University' ","'North West' ",410
2006 ,"'D86 Durham University' ","'East Midlands' ",220
2006 ,"'D86 Durham University' ","'West Midlands' ",215
2006 ,"'D86 Durham University' ","'East of England' ",345
2006 ,"'D86 Durham University' ","'London' ",335
2006 ,"'D86 Durham University' ","'South East' ",485
2006 ,"'D86 Durham University' ","'South West' ",185
2006 ,"'D86 Durham University' ","'Wales' ",60
2006 ,"'D86 Durham University' ","'Scotland' ",65
2006 ,"'D86 Durham University' ","'Northern Ireland' ",30
2006 ,"'E14 University of East Anglia (UEA)' ","'North East' ",15
2006 ,"'E14 University of East Anglia (UEA)' ","'Yorkshire and The Humber' ",60
2006 ,"'E14 University of East Anglia (UEA)' ","'North West' ",40
2006 ,"'E14 University of East Anglia (UEA)' ","'East Midlands' ",135
2006 ,"'E14 University of East Anglia (UEA)' ","'West Midlands' ",50
2006 ,"'E14 University of East Anglia (UEA)' ","'East of England' ",1070
2006 ,"'E14 University of East Anglia (UEA)' ","'London' ",235
2006 ,"'E14 University of East Anglia (UEA)' ","'South East' ",315
2006 ,"'E14 University of East Anglia (UEA)' ","'South West' ",60
2006 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",15
2006 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",15
2006 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",10
2006 ,"'E28 University of East London (UEL)' ","'Yorkshire and The Humber' ",20
2006 ,"'E28 University of East London (UEL)' ","'North West' ",15
2006 ,"'E28 University of East London (UEL)' ","'East Midlands' ",25
2006 ,"'E28 University of East London (UEL)' ","'West Midlands' ",25
2006 ,"'E28 University of East London (UEL)' ","'East of England' ",170
2006 ,"'E28 University of East London (UEL)' ","'London' ",1170
2006 ,"'E28 University of East London (UEL)' ","'South East' ",105
2006 ,"'E28 University of East London (UEL)' ","'South West' ",25
2006 ,"'E28 University of East London (UEL)' ","'Wales' ",5
2006 ,"'E28 University of East London (UEL)' ","'Scotland' ",10
2006 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",5
2006 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'London' ",5
2006 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'South East' ",15
2006 ,"'E42 Edge Hill University' ","'North East' ",15
2006 ,"'E42 Edge Hill University' ","'Yorkshire and The Humber' ",70
2006 ,"'E42 Edge Hill University' ","'North West' ",1165
2006 ,"'E42 Edge Hill University' ","'East Midlands' ",25
2006 ,"'E42 Edge Hill University' ","'West Midlands' ",30
2006 ,"'E42 Edge Hill University' ","'East of England' ",15
2006 ,"'E42 Edge Hill University' ","'London' ",5
2006 ,"'E42 Edge Hill University' ","'South East' ",5
2006 ,"'E42 Edge Hill University' ","'South West' ",10
2006 ,"'E42 Edge Hill University' ","'Wales' ",20
2006 ,"'E42 Edge Hill University' ","'Northern Ireland' ",5
2006 ,"'E56 The University of Edinburgh' ","'North East' ",135
2006 ,"'E56 The University of Edinburgh' ","'Yorkshire and The Humber' ",145
2006 ,"'E56 The University of Edinburgh' ","'North West' ",150
2006 ,"'E56 The University of Edinburgh' ","'East Midlands' ",90
2006 ,"'E56 The University of Edinburgh' ","'West Midlands' ",60
2006 ,"'E56 The University of Edinburgh' ","'East of England' ",115
2006 ,"'E56 The University of Edinburgh' ","'London' ",190
2006 ,"'E56 The University of Edinburgh' ","'South East' ",200
2006 ,"'E56 The University of Edinburgh' ","'South West' ",90
2006 ,"'E56 The University of Edinburgh' ","'Wales' ",25
2006 ,"'E56 The University of Edinburgh' ","'Scotland' ",2085
2006 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",120
2006 ,"'E58 Edinburgh College of Art' ","'North East' ",15
2006 ,"'E58 Edinburgh College of Art' ","'Yorkshire and The Humber' ",15
2006 ,"'E58 Edinburgh College of Art' ","'North West' ",15
2006 ,"'E58 Edinburgh College of Art' ","'East Midlands' ",5
2006 ,"'E58 Edinburgh College of Art' ","'West Midlands' ",5
2006 ,"'E58 Edinburgh College of Art' ","'East of England' ",10
2006 ,"'E58 Edinburgh College of Art' ","'London' ",10
2006 ,"'E58 Edinburgh College of Art' ","'South East' ",20
2006 ,"'E58 Edinburgh College of Art' ","'South West' ",5
2006 ,"'E58 Edinburgh College of Art' ","'Scotland' ",155
2006 ,"'E58 Edinburgh College of Art' ","'Northern Ireland' ",15
2006 ,"'E70 The University of Essex' ","'North East' ",10
2006 ,"'E70 The University of Essex' ","'Yorkshire and The Humber' ",30
2006 ,"'E70 The University of Essex' ","'North West' ",25
2006 ,"'E70 The University of Essex' ","'East Midlands' ",30
2006 ,"'E70 The University of Essex' ","'West Midlands' ",30
2006 ,"'E70 The University of Essex' ","'East of England' ",565
2006 ,"'E70 The University of Essex' ","'London' ",310
2006 ,"'E70 The University of Essex' ","'South East' ",165
2006 ,"'E70 The University of Essex' ","'South West' ",30
2006 ,"'E70 The University of Essex' ","'Wales' ",15
2006 ,"'E70 The University of Essex' ","'Northern Ireland' ",10
2006 ,"'E77 European Business School, London' ","'London' ",5
2006 ,"'E80 European School of Osteopathy' ","'North West' ",5
2006 ,"'E80 European School of Osteopathy' ","'East of England' ",5
2006 ,"'E80 European School of Osteopathy' ","'London' ",5
2006 ,"'E80 European School of Osteopathy' ","'South East' ",15
2006 ,"'E80 European School of Osteopathy' ","'South West' ",5
2006 ,"'E81 Exeter College' ","'South West' ",40
2006 ,"'E84 University of Exeter' ","'North East' ",10
2006 ,"'E84 University of Exeter' ","'Yorkshire and The Humber' ",25
2006 ,"'E84 University of Exeter' ","'North West' ",45
2006 ,"'E84 University of Exeter' ","'East Midlands' ",75
2006 ,"'E84 University of Exeter' ","'West Midlands' ",180
2006 ,"'E84 University of Exeter' ","'East of England' ",245
2006 ,"'E84 University of Exeter' ","'London' ",285
2006 ,"'E84 University of Exeter' ","'South East' ",850
2006 ,"'E84 University of Exeter' ","'South West' ",980
2006 ,"'E84 University of Exeter' ","'Wales' ",140
2006 ,"'E84 University of Exeter' ","'Scotland' ",10
2006 ,"'E84 University of Exeter' ","'Northern Ireland' ",5
2006 ,"'F33 Falmouth University' ","'North East' ",5
2006 ,"'F33 Falmouth University' ","'Yorkshire and The Humber' ",15
2006 ,"'F33 Falmouth University' ","'North West' ",20
2006 ,"'F33 Falmouth University' ","'East Midlands' ",45
2006 ,"'F33 Falmouth University' ","'West Midlands' ",55
2006 ,"'F33 Falmouth University' ","'East of England' ",40
2006 ,"'F33 Falmouth University' ","'London' ",35
2006 ,"'F33 Falmouth University' ","'South East' ",125
2006 ,"'F33 Falmouth University' ","'South West' ",280
2006 ,"'F33 Falmouth University' ","'Wales' ",25
2006 ,"'F33 Falmouth University' ","'Scotland' ",5
2006 ,"'F33 Falmouth University' ","'Northern Ireland' ",5
2006 ,"'F66 University Centre Farnborough' ","'London' ",5
2006 ,"'F66 University Centre Farnborough' ","'South East' ",100
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'North East' ",5
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Yorkshire and The Humber' ",15
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'North West' ",20
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'East Midlands' ",25
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'West Midlands' ",55
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'East of England' ",40
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'London' ",30
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'South East' ",115
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'South West' ",205
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Wales' ",1710
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Scotland' ",10
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Northern Ireland' ",10
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'South West' ",5
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'Wales' ",50
2006 ,"'G28 University of Glasgow' ","'North East' ",75
2006 ,"'G28 University of Glasgow' ","'Yorkshire and The Humber' ",55
2006 ,"'G28 University of Glasgow' ","'North West' ",90
2006 ,"'G28 University of Glasgow' ","'East Midlands' ",20
2006 ,"'G28 University of Glasgow' ","'West Midlands' ",20
2006 ,"'G28 University of Glasgow' ","'East of England' ",35
2006 ,"'G28 University of Glasgow' ","'London' ",35
2006 ,"'G28 University of Glasgow' ","'South East' ",35
2006 ,"'G28 University of Glasgow' ","'South West' ",25
2006 ,"'G28 University of Glasgow' ","'Wales' ",15
2006 ,"'G28 University of Glasgow' ","'Scotland' ",2895
2006 ,"'G28 University of Glasgow' ","'Northern Ireland' ",180
2006 ,"'G42 Glasgow Caledonian University' ","'North East' ",5
2006 ,"'G42 Glasgow Caledonian University' ","'North West' ",10
2006 ,"'G42 Glasgow Caledonian University' ","'East of England' ",5
2006 ,"'G42 Glasgow Caledonian University' ","'London' ",5
2006 ,"'G42 Glasgow Caledonian University' ","'South East' ",5
2006 ,"'G42 Glasgow Caledonian University' ","'South West' ",5
2006 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",2465
2006 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",95
2006 ,"'G43 The Glasgow School of Art' ","'North East' ",10
2006 ,"'G43 The Glasgow School of Art' ","'Yorkshire and The Humber' ",25
2006 ,"'G43 The Glasgow School of Art' ","'North West' ",20
2006 ,"'G43 The Glasgow School of Art' ","'East Midlands' ",5
2006 ,"'G43 The Glasgow School of Art' ","'West Midlands' ",5
2006 ,"'G43 The Glasgow School of Art' ","'East of England' ",10
2006 ,"'G43 The Glasgow School of Art' ","'London' ",15
2006 ,"'G43 The Glasgow School of Art' ","'South East' ",15
