"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_012_02.pdf"
 
Cycle Year,Provider Name , Ethnic Group (Summary Level),Number of Acceptances,
2006 ,"'H75 Hull York Medical School' ","'Black' ",5
2006 ,"'H75 Hull York Medical School' ","'White' ",80
2006 ,"'H75 Hull York Medical School' ","'Unknown' ",5
2006 ,"'I50 Imperial College London' ","'Asian' ",410
2006 ,"'I50 Imperial College London' ","'Black' ",45
2006 ,"'I50 Imperial College London' ","'Mixed' ",55
2006 ,"'I50 Imperial College London' ","'White' ",715
2006 ,"'I50 Imperial College London' ","'Other' ",35
2006 ,"'I50 Imperial College London' ","'Unknown' ",30
2006 ,"'K12 Keele University' ","'Asian' ",140
2006 ,"'K12 Keele University' ","'Black' ",50
2006 ,"'K12 Keele University' ","'Mixed' ",25
2006 ,"'K12 Keele University' ","'White' ",1160
2006 ,"'K12 Keele University' ","'Other' ",15
2006 ,"'K12 Keele University' ","'Unknown' ",15
2006 ,"'K24 The University of Kent' ","'Asian' ",130
2006 ,"'K24 The University of Kent' ","'Black' ",180
2006 ,"'K24 The University of Kent' ","'Mixed' ",90
2006 ,"'K24 The University of Kent' ","'White' ",2190
2006 ,"'K24 The University of Kent' ","'Other' ",30
2006 ,"'K24 The University of Kent' ","'Unknown' ",40
2006 ,"'K36 Kent Institute of Art and Design' ","'Asian' ",15
2006 ,"'K36 Kent Institute of Art and Design' ","'Black' ",30
2006 ,"'K36 Kent Institute of Art and Design' ","'Mixed' ",20
2006 ,"'K36 Kent Institute of Art and Design' ","'White' ",495
2006 ,"'K36 Kent Institute of Art and Design' ","'Other' ",5
2006 ,"'K36 Kent Institute of Art and Design' ","'Unknown' ",10
2006 ,"'K60 King's College London (University of London)' ","'Asian' ",735
2006 ,"'K60 King's College London (University of London)' ","'Black' ",150
2006 ,"'K60 King's College London (University of London)' ","'Mixed' ",115
2006 ,"'K60 King's College London (University of London)' ","'White' ",1250
2006 ,"'K60 King's College London (University of London)' ","'Other' ",80
2006 ,"'K60 King's College London (University of London)' ","'Unknown' ",50
2006 ,"'K84 Kingston University' ","'Asian' ",950
2006 ,"'K84 Kingston University' ","'Black' ",780
2006 ,"'K84 Kingston University' ","'Mixed' ",225
2006 ,"'K84 Kingston University' ","'White' ",1770
2006 ,"'K84 Kingston University' ","'Other' ",135
2006 ,"'K84 Kingston University' ","'Unknown' ",75
2006 ,"'L07 The University of Wales, Lampeter' ","'Mixed' ",5
2006 ,"'L07 The University of Wales, Lampeter' ","'White' ",175
2006 ,"'L07 The University of Wales, Lampeter' ","'Unknown' ",10
2006 ,"'L14 Lancaster University' ","'Asian' ",55
2006 ,"'L14 Lancaster University' ","'Black' ",20
2006 ,"'L14 Lancaster University' ","'Mixed' ",25
2006 ,"'L14 Lancaster University' ","'White' ",2065
2006 ,"'L14 Lancaster University' ","'Other' ",5
2006 ,"'L14 Lancaster University' ","'Unknown' ",15
2006 ,"'L21 Leeds City College' ","'White' ",10
2006 ,"'L23 University of Leeds' ","'Asian' ",275
2006 ,"'L23 University of Leeds' ","'Black' ",70
2006 ,"'L23 University of Leeds' ","'Mixed' ",175
2006 ,"'L23 University of Leeds' ","'White' ",4965
2006 ,"'L23 University of Leeds' ","'Other' ",35
2006 ,"'L23 University of Leeds' ","'Unknown' ",75
2006 ,"'L24 Leeds Trinity University' ","'Asian' ",25
2006 ,"'L24 Leeds Trinity University' ","'Black' ",10
2006 ,"'L24 Leeds Trinity University' ","'Mixed' ",20
2006 ,"'L24 Leeds Trinity University' ","'White' ",575
2006 ,"'L24 Leeds Trinity University' ","'Unknown' ",5
2006 ,"'L27 Leeds Beckett University' ","'Asian' ",365
2006 ,"'L27 Leeds Beckett University' ","'Black' ",110
2006 ,"'L27 Leeds Beckett University' ","'Mixed' ",120
2006 ,"'L27 Leeds Beckett University' ","'White' ",4390
2006 ,"'L27 Leeds Beckett University' ","'Other' ",25
2006 ,"'L27 Leeds Beckett University' ","'Unknown' ",45
2006 ,"'L28 Leeds College of Art' ","'Asian' ",20
2006 ,"'L28 Leeds College of Art' ","'Mixed' ",10
2006 ,"'L28 Leeds College of Art' ","'White' ",330
2006 ,"'L28 Leeds College of Art' ","'Other' ",5
2006 ,"'L28 Leeds College of Art' ","'Unknown' ",5
2006 ,"'L30 Leeds College of Music (UCAS)' ","'Mixed' ",5
2006 ,"'L30 Leeds College of Music (UCAS)' ","'White' ",60
2006 ,"'L34 University of Leicester' ","'Asian' ",340
2006 ,"'L34 University of Leicester' ","'Black' ",75
2006 ,"'L34 University of Leicester' ","'Mixed' ",55
2006 ,"'L34 University of Leicester' ","'White' ",1190
2006 ,"'L34 University of Leicester' ","'Other' ",10
2006 ,"'L34 University of Leicester' ","'Unknown' ",30
2006 ,"'L36 Leicester College' ","'Asian' ",5
2006 ,"'L36 Leicester College' ","'White' ",30
2006 ,"'L39 University of Lincoln' ","'Asian' ",60
2006 ,"'L39 University of Lincoln' ","'Black' ",60
2006 ,"'L39 University of Lincoln' ","'Mixed' ",40
2006 ,"'L39 University of Lincoln' ","'White' ",2480
2006 ,"'L39 University of Lincoln' ","'Other' ",10
2006 ,"'L39 University of Lincoln' ","'Unknown' ",15
2006 ,"'L41 The University of Liverpool' ","'Asian' ",205
2006 ,"'L41 The University of Liverpool' ","'Black' ",45
2006 ,"'L41 The University of Liverpool' ","'Mixed' ",85
2006 ,"'L41 The University of Liverpool' ","'White' ",2945
2006 ,"'L41 The University of Liverpool' ","'Other' ",25
2006 ,"'L41 The University of Liverpool' ","'Unknown' ",35
2006 ,"'L43 The City of Liverpool College' ","'Mixed' ",5
2006 ,"'L43 The City of Liverpool College' ","'White' ",50
2006 ,"'L46 Liverpool Hope University' ","'Asian' ",40
2006 ,"'L46 Liverpool Hope University' ","'Black' ",10
2006 ,"'L46 Liverpool Hope University' ","'Mixed' ",25
2006 ,"'L46 Liverpool Hope University' ","'White' ",1210
2006 ,"'L46 Liverpool Hope University' ","'Other' ",5
2006 ,"'L46 Liverpool Hope University' ","'Unknown' ",10
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'Black' ",5
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'Mixed' ",5
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'White' ",140
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Asian' ",170
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Black' ",85
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Mixed' ",95
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'White' ",3595
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Other' ",10
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'Unknown' ",25
2006 ,"'L53 Coleg Llandrillo' ","'White' ",20
2006 ,"'L68 London Metropolitan University' ","'Asian' ",285
2006 ,"'L68 London Metropolitan University' ","'Black' ",450
2006 ,"'L68 London Metropolitan University' ","'Mixed' ",130
2006 ,"'L68 London Metropolitan University' ","'White' ",860
2006 ,"'L68 London Metropolitan University' ","'Other' ",80
2006 ,"'L68 London Metropolitan University' ","'Unknown' ",55
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Asian' ",220
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Black' ",20
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Mixed' ",30
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'White' ",300
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Other' ",15
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'Unknown' ",20
2006 ,"'L75 London South Bank University' ","'Asian' ",260
2006 ,"'L75 London South Bank University' ","'Black' ",440
2006 ,"'L75 London South Bank University' ","'Mixed' ",70
2006 ,"'L75 London South Bank University' ","'White' ",500
2006 ,"'L75 London South Bank University' ","'Other' ",60
2006 ,"'L75 London South Bank University' ","'Unknown' ",30
2006 ,"'L77 Loughborough College' ","'Asian' ",10
2006 ,"'L77 Loughborough College' ","'Black' ",5
2006 ,"'L77 Loughborough College' ","'Mixed' ",5
2006 ,"'L77 Loughborough College' ","'White' ",135
2006 ,"'L79 Loughborough University' ","'Asian' ",180
2006 ,"'L79 Loughborough University' ","'Black' ",60
2006 ,"'L79 Loughborough University' ","'Mixed' ",75
2006 ,"'L79 Loughborough University' ","'White' ",2450
2006 ,"'L79 Loughborough University' ","'Other' ",15
2006 ,"'L79 Loughborough University' ","'Unknown' ",35
2006 ,"'L82 Lowestoft College' ","'White' ",5
2006 ,"'L93 University of Luton' ","'Asian' ",160
2006 ,"'L93 University of Luton' ","'Black' ",290
2006 ,"'L93 University of Luton' ","'Mixed' ",55
2006 ,"'L93 University of Luton' ","'White' ",870
2006 ,"'L93 University of Luton' ","'Other' ",20
2006 ,"'L93 University of Luton' ","'Unknown' ",15
2006 ,"'M10 The Manchester College' ","'White' ",25
2006 ,"'M20 The University of Manchester' ","'Asian' ",615
2006 ,"'M20 The University of Manchester' ","'Black' ",120
2006 ,"'M20 The University of Manchester' ","'Mixed' ",170
2006 ,"'M20 The University of Manchester' ","'White' ",4330
2006 ,"'M20 The University of Manchester' ","'Other' ",60
2006 ,"'M20 The University of Manchester' ","'Unknown' ",90
2006 ,"'M40 The Manchester Metropolitan University' ","'Asian' ",790
2006 ,"'M40 The Manchester Metropolitan University' ","'Black' ",240
2006 ,"'M40 The Manchester Metropolitan University' ","'Mixed' ",200
2006 ,"'M40 The Manchester Metropolitan University' ","'White' ",4890
2006 ,"'M40 The Manchester Metropolitan University' ","'Other' ",45
2006 ,"'M40 The Manchester Metropolitan University' ","'Unknown' ",70
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'Black' ",5
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'Mixed' ",10
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'White' ",630
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'Unknown' ",5
2006 ,"'M62 Medway School of Pharmacy' ","'Asian' ",15
2006 ,"'M62 Medway School of Pharmacy' ","'Black' ",20
2006 ,"'M62 Medway School of Pharmacy' ","'White' ",10
2006 ,"'M65 Coleg Menai' ","'White' ",5
2006 ,"'M80 Middlesex University' ","'Asian' ",430
2006 ,"'M80 Middlesex University' ","'Black' ",500
2006 ,"'M80 Middlesex University' ","'Mixed' ",120
2006 ,"'M80 Middlesex University' ","'White' ",885
2006 ,"'M80 Middlesex University' ","'Other' ",110
2006 ,"'M80 Middlesex University' ","'Unknown' ",45
2006 ,"'M95 Mountview Academy of Theatre Arts' ","'Black' ",5
2006 ,"'M95 Mountview Academy of Theatre Arts' ","'White' ",85
2006 ,"'M99 Myerscough College' ","'Mixed' ",5
2006 ,"'M99 Myerscough College' ","'White' ",190
2006 ,"'M99 Myerscough College' ","'Unknown' ",5
2006 ,"'N07 Napier University, Edinburgh' ","'Asian' ",50
2006 ,"'N07 Napier University, Edinburgh' ","'Black' ",25
2006 ,"'N07 Napier University, Edinburgh' ","'Mixed' ",15
2006 ,"'N07 Napier University, Edinburgh' ","'White' ",1255
2006 ,"'N07 Napier University, Edinburgh' ","'Other' ",5
2006 ,"'N07 Napier University, Edinburgh' ","'Unknown' ",15
2006 ,"'N13 NPTC Group' ","'White' ",15
2006 ,"'N21 Newcastle University' ","'Asian' ",105
2006 ,"'N21 Newcastle University' ","'Black' ",25
2006 ,"'N21 Newcastle University' ","'Mixed' ",70
2006 ,"'N21 Newcastle University' ","'White' ",3395
2006 ,"'N21 Newcastle University' ","'Other' ",15
2006 ,"'N21 Newcastle University' ","'Unknown' ",45
2006 ,"'N23 Newcastle College' ","'Asian' ",10
2006 ,"'N23 Newcastle College' ","'Black' ",5
2006 ,"'N23 Newcastle College' ","'Mixed' ",10
2006 ,"'N23 Newcastle College' ","'White' ",645
2006 ,"'N23 Newcastle College' ","'Unknown' ",5
2006 ,"'N28 New College Durham' ","'White' ",155
2006 ,"'N28 New College Durham' ","'Unknown' ",5
2006 ,"'N30 New College Nottingham' ","'Asian' ",15
2006 ,"'N30 New College Nottingham' ","'Black' ",10
2006 ,"'N30 New College Nottingham' ","'Mixed' ",5
2006 ,"'N30 New College Nottingham' ","'White' ",115
2006 ,"'N36 Newman University, Birmingham' ","'Asian' ",60
2006 ,"'N36 Newman University, Birmingham' ","'Black' ",20
2006 ,"'N36 Newman University, Birmingham' ","'Mixed' ",10
2006 ,"'N36 Newman University, Birmingham' ","'White' ",415
2006 ,"'N36 Newman University, Birmingham' ","'Unknown' ",5
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Asian' ",20
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Black' ",15
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Mixed' ",20
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'White' ",810
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Other' ",5
2006 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Unknown' ",10
2006 ,"'N38 University of Northampton' ","'Asian' ",100
2006 ,"'N38 University of Northampton' ","'Black' ",125
2006 ,"'N38 University of Northampton' ","'Mixed' ",45
2006 ,"'N38 University of Northampton' ","'White' ",1265
2006 ,"'N38 University of Northampton' ","'Other' ",10
2006 ,"'N38 University of Northampton' ","'Unknown' ",10
2006 ,"'N39 Norwich University Of The Arts' ","'Asian' ",5
2006 ,"'N39 Norwich University Of The Arts' ","'Mixed' ",10
2006 ,"'N39 Norwich University Of The Arts' ","'White' ",345
2006 ,"'N39 Norwich University Of The Arts' ","'Unknown' ",5
2006 ,"'N41 Northbrook College Sussex' ","'Black' ",5
2006 ,"'N41 Northbrook College Sussex' ","'White' ",80
2006 ,"'N49 NESCOT, Surrey' ","'White' ",10
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'Asian' ",5
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'White' ",320
2006 ,"'N56 Glyndwr University (Formerly The North East Wales Institute of Higher Education)' ","'Unknown' ",5
2006 ,"'N58 North East Worcestershire College' ","'Black' ",5
2006 ,"'N58 North East Worcestershire College' ","'White' ",80
2006 ,"'N64 North Lindsey College' ","'White' ",30
2006 ,"'N77 Northumbria University' ","'Asian' ",95
2006 ,"'N77 Northumbria University' ","'Black' ",20
2006 ,"'N77 Northumbria University' ","'Mixed' ",65
2006 ,"'N77 Northumbria University' ","'White' ",3525
2006 ,"'N77 Northumbria University' ","'Other' ",5
2006 ,"'N77 Northumbria University' ","'Unknown' ",25
2006 ,"'N79 North Warwickshire and Hinckley College' ","'White' ",45
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Mixed' ",5
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'White' ",120
2006 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Unknown' ",5
2006 ,"'N84 The University of Nottingham' ","'Asian' ",445
2006 ,"'N84 The University of Nottingham' ","'Black' ",60
2006 ,"'N84 The University of Nottingham' ","'Mixed' ",150
2006 ,"'N84 The University of Nottingham' ","'White' ",3585
2006 ,"'N84 The University of Nottingham' ","'Other' ",25
2006 ,"'N84 The University of Nottingham' ","'Unknown' ",55
2006 ,"'N91 Nottingham Trent University' ","'Asian' ",505
2006 ,"'N91 Nottingham Trent University' ","'Black' ",125
2006 ,"'N91 Nottingham Trent University' ","'Mixed' ",125
2006 ,"'N91 Nottingham Trent University' ","'White' ",3025
2006 ,"'N91 Nottingham Trent University' ","'Other' ",25
2006 ,"'N91 Nottingham Trent University' ","'Unknown' ",40
2006 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'White' ",5
2006 ,"'O33 Oxford University' ","'Asian' ",155
2006 ,"'O33 Oxford University' ","'Black' ",25
2006 ,"'O33 Oxford University' ","'Mixed' ",105
2006 ,"'O33 Oxford University' ","'White' ",2365
2006 ,"'O33 Oxford University' ","'Other' ",15
2006 ,"'O33 Oxford University' ","'Unknown' ",75
2006 ,"'O66 Oxford Brookes University' ","'Asian' ",135
2006 ,"'O66 Oxford Brookes University' ","'Black' ",80
2006 ,"'O66 Oxford Brookes University' ","'Mixed' ",65
2006 ,"'O66 Oxford Brookes University' ","'White' ",2090
2006 ,"'O66 Oxford Brookes University' ","'Other' ",20
2006 ,"'O66 Oxford Brookes University' ","'Unknown' ",45
2006 ,"'P20 University of Paisley' ","'Asian' ",55
2006 ,"'P20 University of Paisley' ","'Black' ",20
2006 ,"'P20 University of Paisley' ","'Mixed' ",15
2006 ,"'P20 University of Paisley' ","'White' ",1140
2006 ,"'P20 University of Paisley' ","'Other' ",5
2006 ,"'P20 University of Paisley' ","'Unknown' ",10
2006 ,"'P35 Pembrokeshire College' ","'White' ",25
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Asian' ",20
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Black' ",5
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Mixed' ",5
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'White' ",150
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Other' ",5
2006 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Unknown' ",5
2006 ,"'P40 The People's College Nottingham' ","'White' ",45
2006 ,"'P55 Peterborough Regional College' ","'White' ",50
2006 ,"'P60 Plymouth University' ","'Asian' ",20
2006 ,"'P60 Plymouth University' ","'Black' ",25
2006 ,"'P60 Plymouth University' ","'Mixed' ",50
2006 ,"'P60 Plymouth University' ","'White' ",3240
2006 ,"'P60 Plymouth University' ","'Other' ",10
2006 ,"'P60 Plymouth University' ","'Unknown' ",30
2006 ,"'P65 Plymouth College of Art' ","'Asian' ",5
2006 ,"'P65 Plymouth College of Art' ","'White' ",150
2006 ,"'P65 Plymouth College of Art' ","'Unknown' ",5
2006 ,"'P80 University of Portsmouth' ","'Asian' ",170
2006 ,"'P80 University of Portsmouth' ","'Black' ",105
2006 ,"'P80 University of Portsmouth' ","'Mixed' ",75
2006 ,"'P80 University of Portsmouth' ","'White' ",3110
2006 ,"'P80 University of Portsmouth' ","'Other' ",25
2006 ,"'P80 University of Portsmouth' ","'Unknown' ",30
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Asian' ",10
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Black' ",5
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Mixed' ",5
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'White' ",640
2006 ,"'Q25 Queen Margaret University, Edinburgh' ","'Unknown' ",5
2006 ,"'Q50 Queen Mary University of London' ","'Asian' ",880
2006 ,"'Q50 Queen Mary University of London' ","'Black' ",220
2006 ,"'Q50 Queen Mary University of London' ","'Mixed' ",105
2006 ,"'Q50 Queen Mary University of London' ","'White' ",765
2006 ,"'Q50 Queen Mary University of London' ","'Other' ",80
2006 ,"'Q50 Queen Mary University of London' ","'Unknown' ",50
2006 ,"'Q75 Queen's University Belfast' ","'Asian' ",20
2006 ,"'Q75 Queen's University Belfast' ","'Mixed' ",10
2006 ,"'Q75 Queen's University Belfast' ","'White' ",3125
2006 ,"'Q75 Queen's University Belfast' ","'Unknown' ",15
2006 ,"'R06 Ravensbourne' ","'Asian' ",25
2006 ,"'R06 Ravensbourne' ","'Black' ",45
2006 ,"'R06 Ravensbourne' ","'Mixed' ",20
2006 ,"'R06 Ravensbourne' ","'White' ",260
2006 ,"'R06 Ravensbourne' ","'Other' ",10
2006 ,"'R06 Ravensbourne' ","'Unknown' ",5
2006 ,"'R12 University of Reading' ","'Asian' ",145
2006 ,"'R12 University of Reading' ","'Black' ",65
2006 ,"'R12 University of Reading' ","'Mixed' ",65
2006 ,"'R12 University of Reading' ","'White' ",2105
2006 ,"'R12 University of Reading' ","'Other' ",15
2006 ,"'R12 University of Reading' ","'Unknown' ",35
2006 ,"'R36 Robert Gordon University' ","'Asian' ",30
2006 ,"'R36 Robert Gordon University' ","'Black' ",15
2006 ,"'R36 Robert Gordon University' ","'Mixed' ",15
2006 ,"'R36 Robert Gordon University' ","'White' ",1315
2006 ,"'R36 Robert Gordon University' ","'Unknown' ",10
2006 ,"'R48 University of Roehampton' ","'Asian' ",155
2006 ,"'R48 University of Roehampton' ","'Black' ",350
2006 ,"'R48 University of Roehampton' ","'Mixed' ",90
2006 ,"'R48 University of Roehampton' ","'White' ",1065
2006 ,"'R48 University of Roehampton' ","'Other' ",50
2006 ,"'R48 University of Roehampton' ","'Unknown' ",25
2006 ,"'R51 Rose Bruford College' ","'Asian' ",5
2006 ,"'R51 Rose Bruford College' ","'Black' ",10
2006 ,"'R51 Rose Bruford College' ","'Mixed' ",10
