"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_004_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (High Level),Number of Acceptances,
2013 ,"'T80 University of Wales Trinity Saint David' ","'Wales' ",380
2013 ,"'T85 Truro and Penwith College' ","'England' ",295
2013 ,"'T90 Tyne Metropolitan College' ","'England' ",10
2013 ,"'U20 Ulster University' ","'England' ",50
2013 ,"'U20 Ulster University' ","'Northern Ireland' ",4985
2013 ,"'U40 University of the West of Scotland' ","'England' ",20
2013 ,"'U40 University of the West of Scotland' ","'Northern Ireland' ",10
2013 ,"'U40 University of the West of Scotland' ","'Scotland' ",3065
2013 ,"'U65 University of the Arts London' ","'England' ",2645
2013 ,"'U65 University of the Arts London' ","'Northern Ireland' ",10
2013 ,"'U65 University of the Arts London' ","'Scotland' ",40
2013 ,"'U65 University of the Arts London' ","'Wales' ",30
2013 ,"'U80 UCL (University College London)' ","'England' ",2705
2013 ,"'U80 UCL (University College London)' ","'Northern Ireland' ",25
2013 ,"'U80 UCL (University College London)' ","'Scotland' ",20
2013 ,"'U80 UCL (University College London)' ","'Wales' ",60
2013 ,"'W05 The University of West London' ","'England' ",1700
2013 ,"'W05 The University of West London' ","'Northern Ireland' ",15
2013 ,"'W05 The University of West London' ","'Scotland' ",5
2013 ,"'W05 The University of West London' ","'Wales' ",20
2013 ,"'W08 Wakefield College' ","'England' ",60
2013 ,"'W12 Walsall College' ","'England' ",70
2013 ,"'W20 The University of Warwick' ","'England' ",2530
2013 ,"'W20 The University of Warwick' ","'Northern Ireland' ",20
2013 ,"'W20 The University of Warwick' ","'Scotland' ",20
2013 ,"'W20 The University of Warwick' ","'Wales' ",65
2013 ,"'W25 Warwickshire College Group' ","'England' ",210
2013 ,"'W35 College of West Anglia' ","'England' ",90
2013 ,"'W36 West Cheshire College' ","'England' ",25
2013 ,"'W47 University Centre Weston' ","'England' ",70
2013 ,"'W50 University of Westminster, London' ","'England' ",3120
2013 ,"'W50 University of Westminster, London' ","'Northern Ireland' ",10
2013 ,"'W50 University of Westminster, London' ","'Scotland' ",10
2013 ,"'W50 University of Westminster, London' ","'Wales' ",30
2013 ,"'W51 City of Westminster College' ","'England' ",40
2013 ,"'W65 West Thames College' ","'England' ",60
2013 ,"'W66 Weymouth College' ","'England' ",5
2013 ,"'W67 Wigan and Leigh College' ","'England' ",135
2013 ,"'W73 Wirral Metropolitan College' ","'England' ",35
2013 ,"'W74 Wiltshire College' ","'England' ",115
2013 ,"'W74 Wiltshire College' ","'Wales' ",5
2013 ,"'W75 University of Wolverhampton' ","'England' ",3375
2013 ,"'W75 University of Wolverhampton' ","'Northern Ireland' ",10
2013 ,"'W75 University of Wolverhampton' ","'Wales' ",25
2013 ,"'W76 University of Winchester' ","'England' ",1735
2013 ,"'W76 University of Winchester' ","'Scotland' ",5
2013 ,"'W76 University of Winchester' ","'Wales' ",25
2013 ,"'W80 University of Worcester' ","'England' ",2245
2013 ,"'W80 University of Worcester' ","'Northern Ireland' ",5
2013 ,"'W80 University of Worcester' ","'Wales' ",70
2013 ,"'W81 Worcester College of Technology' ","'England' ",15
2013 ,"'W85 Writtle University College' ","'England' ",215
2013 ,"'Y25 Yeovil College' ","'England' ",45
2013 ,"'Y50 University of York' ","'England' ",2825
2013 ,"'Y50 University of York' ","'Northern Ireland' ",20
2013 ,"'Y50 University of York' ","'Scotland' ",15
2013 ,"'Y50 University of York' ","'Wales' ",50
2013 ,"'Y70 York College' ","'England' ",175
2013 ,"'Y75 York St John University' ","'England' ",1540
2013 ,"'Y75 York St John University' ","'Northern Ireland' ",5
2013 ,"'Y75 York St John University' ","'Scotland' ",5
2013 ,"'Y75 York St John University' ","'Wales' ",5
2013 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'England' ",15
2014 ,"'A20 The University of Aberdeen' ","'England' ",255
2014 ,"'A20 The University of Aberdeen' ","'Northern Ireland' ",40
2014 ,"'A20 The University of Aberdeen' ","'Scotland' ",1445
2014 ,"'A20 The University of Aberdeen' ","'Wales' ",5
2014 ,"'A30 Abertay University' ","'England' ",35
2014 ,"'A30 Abertay University' ","'Northern Ireland' ",35
2014 ,"'A30 Abertay University' ","'Scotland' ",775
2014 ,"'A40 Aberystwyth University' ","'England' ",995
2014 ,"'A40 Aberystwyth University' ","'Northern Ireland' ",10
2014 ,"'A40 Aberystwyth University' ","'Scotland' ",5
2014 ,"'A40 Aberystwyth University' ","'Wales' ",595
2014 ,"'A43 Access to Music' ","'England' ",10
2014 ,"'A44 Accrington & Rossendale College' ","'England' ",50
2014 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Northern Ireland' ",145
2014 ,"'A48 The Academy of Contemporary Music' ","'England' ",235
2014 ,"'A48 The Academy of Contemporary Music' ","'Scotland' ",5
2014 ,"'A48 The Academy of Contemporary Music' ","'Wales' ",5
2014 ,"'A55 Amersham & Wycombe College' ","'England' ",5
2014 ,"'A60 Anglia Ruskin University' ","'England' ",2945
2014 ,"'A60 Anglia Ruskin University' ","'Northern Ireland' ",20
2014 ,"'A60 Anglia Ruskin University' ","'Wales' ",15
2014 ,"'A65 Anglo European College of Chiropractic' ","'England' ",35
2014 ,"'A66 Arts University Bournemouth (formerly University College)' ","'England' ",810
2014 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Northern Ireland' ",5
2014 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Scotland' ",5
2014 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Wales' ",15
2014 ,"'A70 Askham Bryan College' ","'England' ",135
2014 ,"'A80 Aston University, Birmingham' ","'England' ",1645
2014 ,"'A80 Aston University, Birmingham' ","'Northern Ireland' ",5
2014 ,"'A80 Aston University, Birmingham' ","'Wales' ",25
2014 ,"'B06 Bangor University' ","'England' ",1150
2014 ,"'B06 Bangor University' ","'Northern Ireland' ",15
2014 ,"'B06 Bangor University' ","'Scotland' ",5
2014 ,"'B06 Bangor University' ","'Wales' ",805
2014 ,"'B09 Barnfield College, Luton' ","'England' ",45
2014 ,"'B11 Barking and Dagenham College' ","'England' ",45
2014 ,"'B13 University Campus Barnsley' ","'England' ",110
2014 ,"'B15 Basingstoke College of Technology' ","'England' ",25
2014 ,"'B16 University of Bath' ","'England' ",2295
2014 ,"'B16 University of Bath' ","'Northern Ireland' ",35
2014 ,"'B16 University of Bath' ","'Scotland' ",20
2014 ,"'B16 University of Bath' ","'Wales' ",180
2014 ,"'B20 Bath Spa University' ","'England' ",1695
2014 ,"'B20 Bath Spa University' ","'Northern Ireland' ",15
2014 ,"'B20 Bath Spa University' ","'Scotland' ",5
2014 ,"'B20 Bath Spa University' ","'Wales' ",130
2014 ,"'B21 Bath College' ","'England' ",5
2014 ,"'B22 University of Bedfordshire' ","'England' ",1955
2014 ,"'B22 University of Bedfordshire' ","'Northern Ireland' ",20
2014 ,"'B22 University of Bedfordshire' ","'Scotland' ",5
2014 ,"'B22 University of Bedfordshire' ","'Wales' ",10
2014 ,"'B23 Bedford College' ","'England' ",75
2014 ,"'B24 Birkbeck, University of London' ","'England' ",580
2014 ,"'B25 Birmingham City University' ","'England' ",4755
2014 ,"'B25 Birmingham City University' ","'Northern Ireland' ",25
2014 ,"'B25 Birmingham City University' ","'Scotland' ",10
2014 ,"'B25 Birmingham City University' ","'Wales' ",95
2014 ,"'B30 Birmingham Metropolitan College' ","'England' ",70
2014 ,"'B32 The University of Birmingham' ","'England' ",5105
2014 ,"'B32 The University of Birmingham' ","'Northern Ireland' ",10
2014 ,"'B32 The University of Birmingham' ","'Scotland' ",15
2014 ,"'B32 The University of Birmingham' ","'Wales' ",160
2014 ,"'B35 University College Birmingham' ","'England' ",830
2014 ,"'B35 University College Birmingham' ","'Northern Ireland' ",5
2014 ,"'B35 University College Birmingham' ","'Scotland' ",5
2014 ,"'B35 University College Birmingham' ","'Wales' ",15
2014 ,"'B36 Bexley College' ","'England' ",30
2014 ,"'B37 Bishop Burton College' ","'England' ",210
2014 ,"'B38 Bishop Grosseteste University' ","'England' ",640
2014 ,"'B39 BIMM' ","'England' ",965
2014 ,"'B39 BIMM' ","'Northern Ireland' ",5
2014 ,"'B39 BIMM' ","'Scotland' ",10
2014 ,"'B39 BIMM' ","'Wales' ",45
2014 ,"'B40 Blackburn College' ","'England' ",485
2014 ,"'B41 Blackpool and The Fylde College' ","'England' ",525
2014 ,"'B41 Blackpool and The Fylde College' ","'Scotland' ",5
2014 ,"'B41 Blackpool and The Fylde College' ","'Wales' ",5
2014 ,"'B42 Berkshire College of Agriculture' ","'England' ",5
2014 ,"'B44 University of Bolton' ","'England' ",780
2014 ,"'B44 University of Bolton' ","'Northern Ireland' ",5
2014 ,"'B44 University of Bolton' ","'Scotland' ",5
2014 ,"'B44 University of Bolton' ","'Wales' ",15
2014 ,"'B48 Bournville College' ","'England' ",50
2014 ,"'B49 Bournemouth and Poole College' ","'England' ",135
2014 ,"'B50 Bournemouth University' ","'England' ",3765
2014 ,"'B50 Bournemouth University' ","'Northern Ireland' ",15
2014 ,"'B50 Bournemouth University' ","'Scotland' ",5
2014 ,"'B50 Bournemouth University' ","'Wales' ",45
2014 ,"'B54 BPP University' ","'England' ",500
2014 ,"'B54 BPP University' ","'Scotland' ",5
2014 ,"'B56 The University of Bradford' ","'England' ",1660
2014 ,"'B56 The University of Bradford' ","'Northern Ireland' ",5
2014 ,"'B56 The University of Bradford' ","'Scotland' ",5
2014 ,"'B56 The University of Bradford' ","'Wales' ",10
2014 ,"'B60 Bradford College' ","'England' ",485
2014 ,"'B70 Bridgwater College' ","'England' ",90
2014 ,"'B72 University of Brighton' ","'England' ",3535
2014 ,"'B72 University of Brighton' ","'Northern Ireland' ",30
2014 ,"'B72 University of Brighton' ","'Scotland' ",10
2014 ,"'B72 University of Brighton' ","'Wales' ",30
2014 ,"'B74 Brighton and Sussex Medical School' ","'England' ",100
2014 ,"'B74 Brighton and Sussex Medical School' ","'Wales' ",5
2014 ,"'B76 City College Brighton & Hove' ","'England' ",65
2014 ,"'B77 Bristol, City of Bristol College' ","'England' ",110
2014 ,"'B77 Bristol, City of Bristol College' ","'Wales' ",5
2014 ,"'B78 University of Bristol' ","'England' ",3855
2014 ,"'B78 University of Bristol' ","'Northern Ireland' ",35
2014 ,"'B78 University of Bristol' ","'Scotland' ",35
2014 ,"'B78 University of Bristol' ","'Wales' ",215
2014 ,"'B80 Bristol, University of the West of England (UWE)' ","'England' ",4630
2014 ,"'B80 Bristol, University of the West of England (UWE)' ","'Northern Ireland' ",20
2014 ,"'B80 Bristol, University of the West of England (UWE)' ","'Scotland' ",10
2014 ,"'B80 Bristol, University of the West of England (UWE)' ","'Wales' ",595
2014 ,"'B81 British College of Osteopathic Medicine' ","'England' ",20
2014 ,"'B83 Brooklands College' ","'England' ",10
2014 ,"'B84 Brunel University London' ","'England' ",1805
2014 ,"'B84 Brunel University London' ","'Northern Ireland' ",5
2014 ,"'B84 Brunel University London' ","'Wales' ",20
2014 ,"'B87 British School of Osteopathy' ","'England' ",55
2014 ,"'B90 The University of Buckingham' ","'England' ",50
2014 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'England' ",70
2014 ,"'B93 Bury College' ","'England' ",35
2014 ,"'B94 Buckinghamshire New University' ","'England' ",1670
2014 ,"'B94 Buckinghamshire New University' ","'Northern Ireland' ",15
2014 ,"'B94 Buckinghamshire New University' ","'Scotland' ",10
2014 ,"'B94 Buckinghamshire New University' ","'Wales' ",20
2014 ,"'B97 Bromley College of Further and Higher Education' ","'England' ",45
2014 ,"'C02 Calderdale College' ","'England' ",20
2014 ,"'C05 University of Cambridge' ","'England' ",2470
2014 ,"'C05 University of Cambridge' ","'Northern Ireland' ",50
2014 ,"'C05 University of Cambridge' ","'Scotland' ",60
2014 ,"'C05 University of Cambridge' ","'Wales' ",70
2014 ,"'C06 Cambridge School of Visual & Performing Arts' ","'England' ",5
2014 ,"'C10 Canterbury Christ Church University' ","'England' ",2990
2014 ,"'C10 Canterbury Christ Church University' ","'Northern Ireland' ",10
2014 ,"'C10 Canterbury Christ Church University' ","'Wales' ",5
2014 ,"'C12 Canterbury College' ","'England' ",85
2014 ,"'C15 Cardiff University' ","'England' ",2715
2014 ,"'C15 Cardiff University' ","'Northern Ireland' ",35
2014 ,"'C15 Cardiff University' ","'Scotland' ",5
2014 ,"'C15 Cardiff University' ","'Wales' ",1630
2014 ,"'C20 Cardiff Metropolitan University' ","'England' ",1045
2014 ,"'C20 Cardiff Metropolitan University' ","'Northern Ireland' ",20
2014 ,"'C20 Cardiff Metropolitan University' ","'Scotland' ",5
2014 ,"'C20 Cardiff Metropolitan University' ","'Wales' ",1210
2014 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'England' ",5
2014 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'Wales' ",70
2014 ,"'C24 Carshalton College' ","'England' ",75
2014 ,"'C30 University of Central Lancashire (UCLan)' ","'England' ",4365
2014 ,"'C30 University of Central Lancashire (UCLan)' ","'Northern Ireland' ",60
2014 ,"'C30 University of Central Lancashire (UCLan)' ","'Scotland' ",15
2014 ,"'C30 University of Central Lancashire (UCLan)' ","'Wales' ",65
2014 ,"'C32 Central College Nottingham (formerly South Nottingham College)' ","'England' ",65
2014 ,"'C34 Central Film School London' ","'England' ",10
2014 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'England' ",190
2014 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Scotland' ",5
2014 ,"'C55 University of Chester' ","'England' ",2650
2014 ,"'C55 University of Chester' ","'Northern Ireland' ",30
2014 ,"'C55 University of Chester' ","'Scotland' ",5
2014 ,"'C55 University of Chester' ","'Wales' ",390
2014 ,"'C56 Chesterfield College' ","'England' ",80
2014 ,"'C57 Chichester College' ","'England' ",75
2014 ,"'C58 University of Chichester' ","'England' ",1355
2014 ,"'C58 University of Chichester' ","'Northern Ireland' ",5
2014 ,"'C58 University of Chichester' ","'Wales' ",15
2014 ,"'C60 City, University of London' ","'England' ",1475
2014 ,"'C60 City, University of London' ","'Northern Ireland' ",5
2014 ,"'C60 City, University of London' ","'Scotland' ",5
2014 ,"'C60 City, University of London' ","'Wales' ",15
2014 ,"'C64 City College Coventry' ","'England' ",5
2014 ,"'C65 City and Islington College' ","'England' ",25
2014 ,"'C69 City of Sunderland College' ","'England' ",40
2014 ,"'C71 Cleveland College of Art and Design' ","'England' ",195
2014 ,"'C75 University Centre Colchester at Colchester Institute' ","'England' ",230
2014 ,"'C78 Cornwall College' ","'England' ",275
2014 ,"'C78 Cornwall College' ","'Wales' ",10
2014 ,"'C80 Courtauld Institute of Art (University of London)' ","'England' ",40
2014 ,"'C85 Coventry University' ","'England' ",4365
2014 ,"'C85 Coventry University' ","'Northern Ireland' ",20
2014 ,"'C85 Coventry University' ","'Wales' ",55
2014 ,"'C88 Craven College' ","'England' ",65
2014 ,"'C92 University Centre, Croydon (Croydon College)' ","'England' ",110
2014 ,"'C93 University for the Creative Arts (UCA)' ","'England' ",1040
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Northern Ireland' ",5
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Scotland' ",5
2014 ,"'C93 University for the Creative Arts (UCA)' ","'Wales' ",15
2014 ,"'C99 University of Cumbria' ","'England' ",1420
2014 ,"'C99 University of Cumbria' ","'Northern Ireland' ",30
2014 ,"'C99 University of Cumbria' ","'Scotland' ",45
2014 ,"'C99 University of Cumbria' ","'Wales' ",20
2014 ,"'D22 Dearne Valley College' ","'England' ",30
2014 ,"'D26 De Montfort University' ","'England' ",3775
2014 ,"'D26 De Montfort University' ","'Northern Ireland' ",15
2014 ,"'D26 De Montfort University' ","'Scotland' ",5
2014 ,"'D26 De Montfort University' ","'Wales' ",30
2014 ,"'D38 Derby College' ","'England' ",10
2014 ,"'D39 University of Derby' ","'England' ",2760
2014 ,"'D39 University of Derby' ","'Northern Ireland' ",15
2014 ,"'D39 University of Derby' ","'Scotland' ",5
2014 ,"'D39 University of Derby' ","'Wales' ",35
2014 ,"'D52 Doncaster College' ","'England' ",205
2014 ,"'D52 Doncaster College' ","'Northern Ireland' ",10
2014 ,"'D55 Duchy College' ","'England' ",105
2014 ,"'D58 Dudley College of Technology' ","'England' ",15
2014 ,"'D65 University of Dundee' ","'England' ",135
2014 ,"'D65 University of Dundee' ","'Northern Ireland' ",140
2014 ,"'D65 University of Dundee' ","'Scotland' ",1710
2014 ,"'D65 University of Dundee' ","'Wales' ",5
2014 ,"'D86 Durham University' ","'England' ",3135
2014 ,"'D86 Durham University' ","'Northern Ireland' ",45
2014 ,"'D86 Durham University' ","'Scotland' ",35
2014 ,"'D86 Durham University' ","'Wales' ",75
2014 ,"'E10 Ealing, Hammersmith and West London College' ","'England' ",5
2014 ,"'E14 University of East Anglia (UEA)' ","'England' ",2220
2014 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",10
2014 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2014 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",20
2014 ,"'E28 University of East London (UEL)' ","'England' ",2145
2014 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",5
2014 ,"'E28 University of East London (UEL)' ","'Scotland' ",10
2014 ,"'E28 University of East London (UEL)' ","'Wales' ",20
2014 ,"'E29 East Riding College' ","'England' ",10
2014 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'England' ",60
2014 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'England' ",20
2014 ,"'E41 Edge Hotel School' ","'England' ",20
2014 ,"'E42 Edge Hill University' ","'England' ",2965
2014 ,"'E42 Edge Hill University' ","'Northern Ireland' ",40
2014 ,"'E42 Edge Hill University' ","'Wales' ",85
2014 ,"'E56 The University of Edinburgh' ","'England' ",1720
2014 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",110
2014 ,"'E56 The University of Edinburgh' ","'Scotland' ",2000
2014 ,"'E56 The University of Edinburgh' ","'Wales' ",35
2014 ,"'E59 Edinburgh Napier University' ","'England' ",135
2014 ,"'E59 Edinburgh Napier University' ","'Northern Ireland' ",80
2014 ,"'E59 Edinburgh Napier University' ","'Scotland' ",2375
2014 ,"'E59 Edinburgh Napier University' ","'Wales' ",5
2014 ,"'E70 The University of Essex' ","'England' ",1585
2014 ,"'E70 The University of Essex' ","'Northern Ireland' ",5
2014 ,"'E70 The University of Essex' ","'Scotland' ",5
2014 ,"'E70 The University of Essex' ","'Wales' ",20
2014 ,"'E80 European School of Osteopathy' ","'England' ",30
2014 ,"'E81 Exeter College' ","'England' ",50
2014 ,"'E84 University of Exeter' ","'England' ",4030
2014 ,"'E84 University of Exeter' ","'Northern Ireland' ",20
2014 ,"'E84 University of Exeter' ","'Scotland' ",15
2014 ,"'E84 University of Exeter' ","'Wales' ",270
2014 ,"'F33 Falmouth University' ","'England' ",1475
2014 ,"'F33 Falmouth University' ","'Northern Ireland' ",10
2014 ,"'F33 Falmouth University' ","'Scotland' ",5
2014 ,"'F33 Falmouth University' ","'Wales' ",45
2014 ,"'F66 University Centre Farnborough' ","'England' ",145
2014 ,"'G09 Gateshead College' ","'England' ",55
2014 ,"'G28 University of Glasgow' ","'England' ",495
2014 ,"'G28 University of Glasgow' ","'Northern Ireland' ",130
2014 ,"'G28 University of Glasgow' ","'Scotland' ",2565
2014 ,"'G28 University of Glasgow' ","'Wales' ",10
2014 ,"'G42 Glasgow Caledonian University' ","'England' ",45
2014 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",35
2014 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3340
2014 ,"'G43 The Glasgow School of Art' ","'England' ",95
2014 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",5
2014 ,"'G43 The Glasgow School of Art' ","'Scotland' ",175
2014 ,"'G45 Gloucestershire College' ","'England' ",70
2014 ,"'G50 The University of Gloucestershire' ","'England' ",1720
2014 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",35
2014 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2014 ,"'G50 The University of Gloucestershire' ","'Wales' ",115
2014 ,"'G53 Glyndwr University' ","'England' ",185
2014 ,"'G53 Glyndwr University' ","'Northern Ireland' ",5
2014 ,"'G53 Glyndwr University' ","'Scotland' ",5
2014 ,"'G53 Glyndwr University' ","'Wales' ",380
2014 ,"'G56 Goldsmiths, University of London' ","'England' ",1365
2014 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",5
2014 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",5
2014 ,"'G56 Goldsmiths, University of London' ","'Wales' ",25
2014 ,"'G70 University of Greenwich' ","'England' ",3475
2014 ,"'G70 University of Greenwich' ","'Northern Ireland' ",20
2014 ,"'G70 University of Greenwich' ","'Scotland' ",5
2014 ,"'G70 University of Greenwich' ","'Wales' ",30
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'England' ",115
2014 ,"'G80 University Centre Grimsby' ","'England' ",480
2014 ,"'G90 Guildford College' ","'England' ",165
2014 ,"'H03 Hadlow College' ","'England' ",30
2014 ,"'H07 Harrogate College' ","'England' ",35
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'England' ",10
2014 ,"'H11 Harrow College' ","'England' ",5
2014 ,"'H12 Harper Adams University' ","'England' ",480
2014 ,"'H12 Harper Adams University' ","'Northern Ireland' ",20
2014 ,"'H12 Harper Adams University' ","'Scotland' ",15
2014 ,"'H12 Harper Adams University' ","'Wales' ",60
2014 ,"'H14 Havering College of Further and Higher Education' ","'England' ",100
2014 ,"'H18 Hereford College of Arts' ","'England' ",70
2014 ,"'H18 Hereford College of Arts' ","'Wales' ",25
2014 ,"'H21 Henley College Coventry' ","'England' ",15
2014 ,"'H22 Hartpury University Centre' ","'England' ",390
2014 ,"'H22 Hartpury University Centre' ","'Northern Ireland' ",5
2014 ,"'H22 Hartpury University Centre' ","'Scotland' ",5
2014 ,"'H22 Hartpury University Centre' ","'Wales' ",55
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'England' ",235
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",80
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1015
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",10
2014 ,"'H36 University of Hertfordshire' ","'England' ",3670
2014 ,"'H36 University of Hertfordshire' ","'Northern Ireland' ",10
2014 ,"'H36 University of Hertfordshire' ","'Scotland' ",5
2014 ,"'H36 University of Hertfordshire' ","'Wales' ",30
2014 ,"'H37 Hertford Regional College' ","'England' ",15
2014 ,"'H39 Highbury College' ","'England' ",20
2014 ,"'H48 Heythrop College (University of London)' ","'England' ",85
2014 ,"'H48 Heythrop College (University of London)' ","'Wales' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'England' ",10
2014 ,"'H49 University of the Highlands and Islands' ","'Northern Ireland' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'Scotland' ",475
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'England' ",75
2014 ,"'H54 Hopwood Hall College' ","'England' ",5
2014 ,"'H60 The University of Huddersfield' ","'England' ",3350
2014 ,"'H60 The University of Huddersfield' ","'Northern Ireland' ",15
2014 ,"'H60 The University of Huddersfield' ","'Scotland' ",5
2014 ,"'H60 The University of Huddersfield' ","'Wales' ",20
2014 ,"'H65 Hugh Baird College' ","'England' ",75
2014 ,"'H72 The University of Hull' ","'England' ",2635
2014 ,"'H72 The University of Hull' ","'Northern Ireland' ",10
2014 ,"'H72 The University of Hull' ","'Scotland' ",5
2014 ,"'H72 The University of Hull' ","'Wales' ",20
2014 ,"'H73 Hull College' ","'England' ",320
2014 ,"'H75 Hull York Medical School' ","'England' ",110
2014 ,"'H75 Hull York Medical School' ","'Wales' ",5
2014 ,"'I30 UCL Institute of Education' ","'England' ",65
2014 ,"'I35 Istituto Marangoni London' ","'England' ",15
2014 ,"'I50 Imperial College London' ","'England' ",1175
2014 ,"'I50 Imperial College London' ","'Northern Ireland' ",20
2014 ,"'I50 Imperial College London' ","'Scotland' ",30
2014 ,"'I50 Imperial College London' ","'Wales' ",25
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'England' ",50
2014 ,"'I60 Islamic College for Advanced Studies' ","'England' ",5
2014 ,"'K01 West Kent and Ashford College' ","'England' ",30
2014 ,"'K05 Kaplan Holborn College' ","'England' ",30
2014 ,"'K12 Keele University' ","'England' ",1765
2014 ,"'K12 Keele University' ","'Northern Ireland' ",10
2014 ,"'K12 Keele University' ","'Scotland' ",5
2014 ,"'K12 Keele University' ","'Wales' ",65
2014 ,"'K24 The University of Kent' ","'England' ",3100
2014 ,"'K24 The University of Kent' ","'Northern Ireland' ",10
2014 ,"'K24 The University of Kent' ","'Scotland' ",5
2014 ,"'K24 The University of Kent' ","'Wales' ",30
2014 ,"'K60 King's College London (University of London)' ","'England' ",3200
2014 ,"'K60 King's College London (University of London)' ","'Northern Ireland' ",25
2014 ,"'K60 King's College London (University of London)' ","'Scotland' ",20
2014 ,"'K60 King's College London (University of London)' ","'Wales' ",65
2014 ,"'K83 Kingston College' ","'England' ",90
2014 ,"'K84 Kingston University' ","'England' ",3440
2014 ,"'K84 Kingston University' ","'Northern Ireland' ",15
2014 ,"'K84 Kingston University' ","'Scotland' ",10
2014 ,"'K84 Kingston University' ","'Wales' ",60
2014 ,"'K85 Kingston Maurward College' ","'England' ",40
2014 ,"'K90 Kirklees College' ","'England' ",120
2014 ,"'L01 Lewisham Southwark College' ","'England' ",5
2014 ,"'L14 Lancaster University' ","'England' ",1635
2014 ,"'L14 Lancaster University' ","'Northern Ireland' ",10
2014 ,"'L14 Lancaster University' ","'Scotland' ",10
2014 ,"'L14 Lancaster University' ","'Wales' ",55
2014 ,"'L17 University of Law (incorporating College of Law)' ","'England' ",155
2014 ,"'L17 University of Law (incorporating College of Law)' ","'Wales' ",10
2014 ,"'L21 Leeds City College' ","'England' ",145
2014 ,"'L23 University of Leeds' ","'England' ",5460
2014 ,"'L23 University of Leeds' ","'Northern Ireland' ",25
2014 ,"'L23 University of Leeds' ","'Scotland' ",25
2014 ,"'L23 University of Leeds' ","'Wales' ",95
2014 ,"'L24 Leeds Trinity University' ","'England' ",860
2014 ,"'L24 Leeds Trinity University' ","'Northern Ireland' ",5
2014 ,"'L24 Leeds Trinity University' ","'Wales' ",5
2014 ,"'L27 Leeds Beckett University' ","'England' ",5100
2014 ,"'L27 Leeds Beckett University' ","'Northern Ireland' ",55
2014 ,"'L27 Leeds Beckett University' ","'Scotland' ",10
2014 ,"'L27 Leeds Beckett University' ","'Wales' ",55
2014 ,"'L28 Leeds College of Art' ","'England' ",380
2014 ,"'L28 Leeds College of Art' ","'Northern Ireland' ",5
2014 ,"'L28 Leeds College of Art' ","'Scotland' ",5
2014 ,"'L28 Leeds College of Art' ","'Wales' ",5
2014 ,"'L30 Leeds College of Music (UCAS)' ","'England' ",330
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Northern Ireland' ",5
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Scotland' ",5
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Wales' ",10
2014 ,"'L32 Leeds College of Building' ","'England' ",5
2014 ,"'L34 University of Leicester' ","'England' ",2110
2014 ,"'L34 University of Leicester' ","'Northern Ireland' ",5
2014 ,"'L34 University of Leicester' ","'Wales' ",55
2014 ,"'L36 Leicester College' ","'England' ",100
2014 ,"'L39 University of Lincoln' ","'England' ",2815
