"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_01.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2014 ,"'D86 Durham University' ","'South West' ",215
2014 ,"'D86 Durham University' ","'Wales' ",75
2014 ,"'D86 Durham University' ","'Scotland' ",40
2014 ,"'D86 Durham University' ","'Northern Ireland' ",45
2014 ,"'E10 Ealing, Hammersmith and West London College' ","'London' ",35
2014 ,"'E10 Ealing, Hammersmith and West London College' ","'South East' ",5
2014 ,"'E14 University of East Anglia (UEA)' ","'North East' ",20
2014 ,"'E14 University of East Anglia (UEA)' ","'Yorkshire and The Humber' ",60
2014 ,"'E14 University of East Anglia (UEA)' ","'North West' ",45
2014 ,"'E14 University of East Anglia (UEA)' ","'East Midlands' ",165
2014 ,"'E14 University of East Anglia (UEA)' ","'West Midlands' ",70
2014 ,"'E14 University of East Anglia (UEA)' ","'East of England' ",1315
2014 ,"'E14 University of East Anglia (UEA)' ","'London' ",355
2014 ,"'E14 University of East Anglia (UEA)' ","'South East' ",380
2014 ,"'E14 University of East Anglia (UEA)' ","'South West' ",95
2014 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",25
2014 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2014 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",15
2014 ,"'E28 University of East London (UEL)' ","'North East' ",25
2014 ,"'E28 University of East London (UEL)' ","'Yorkshire and The Humber' ",65
2014 ,"'E28 University of East London (UEL)' ","'North West' ",70
2014 ,"'E28 University of East London (UEL)' ","'East Midlands' ",60
2014 ,"'E28 University of East London (UEL)' ","'West Midlands' ",85
2014 ,"'E28 University of East London (UEL)' ","'East of England' ",410
2014 ,"'E28 University of East London (UEL)' ","'London' ",2855
2014 ,"'E28 University of East London (UEL)' ","'South East' ",320
2014 ,"'E28 University of East London (UEL)' ","'South West' ",95
2014 ,"'E28 University of East London (UEL)' ","'Wales' ",30
2014 ,"'E28 University of East London (UEL)' ","'Scotland' ",15
2014 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",10
2014 ,"'E29 East Riding College' ","'Yorkshire and The Humber' ",20
2014 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'East of England' ",100
2014 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'London' ",5
2014 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'South East' ",15
2014 ,"'E41 Edge Hotel School' ","'North East' ",5
2014 ,"'E41 Edge Hotel School' ","'North West' ",5
2014 ,"'E41 Edge Hotel School' ","'East Midlands' ",5
2014 ,"'E41 Edge Hotel School' ","'West Midlands' ",5
2014 ,"'E41 Edge Hotel School' ","'East of England' ",20
2014 ,"'E41 Edge Hotel School' ","'London' ",5
2014 ,"'E41 Edge Hotel School' ","'South East' ",5
2014 ,"'E41 Edge Hotel School' ","'South West' ",5
2014 ,"'E42 Edge Hill University' ","'North East' ",45
2014 ,"'E42 Edge Hill University' ","'Yorkshire and The Humber' ",175
2014 ,"'E42 Edge Hill University' ","'North West' ",3025
2014 ,"'E42 Edge Hill University' ","'East Midlands' ",60
2014 ,"'E42 Edge Hill University' ","'West Midlands' ",135
2014 ,"'E42 Edge Hill University' ","'East of England' ",55
2014 ,"'E42 Edge Hill University' ","'London' ",30
2014 ,"'E42 Edge Hill University' ","'South East' ",50
2014 ,"'E42 Edge Hill University' ","'South West' ",35
2014 ,"'E42 Edge Hill University' ","'Wales' ",105
2014 ,"'E42 Edge Hill University' ","'Scotland' ",5
2014 ,"'E42 Edge Hill University' ","'Northern Ireland' ",50
2014 ,"'E56 The University of Edinburgh' ","'North East' ",120
2014 ,"'E56 The University of Edinburgh' ","'Yorkshire and The Humber' ",180
2014 ,"'E56 The University of Edinburgh' ","'North West' ",235
2014 ,"'E56 The University of Edinburgh' ","'East Midlands' ",85
2014 ,"'E56 The University of Edinburgh' ","'West Midlands' ",80
2014 ,"'E56 The University of Edinburgh' ","'East of England' ",165
2014 ,"'E56 The University of Edinburgh' ","'London' ",395
2014 ,"'E56 The University of Edinburgh' ","'South East' ",330
2014 ,"'E56 The University of Edinburgh' ","'South West' ",180
2014 ,"'E56 The University of Edinburgh' ","'Wales' ",35
2014 ,"'E56 The University of Edinburgh' ","'Scotland' ",2055
2014 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",115
2014 ,"'E59 Edinburgh Napier University' ","'North East' ",50
2014 ,"'E59 Edinburgh Napier University' ","'Yorkshire and The Humber' ",25
2014 ,"'E59 Edinburgh Napier University' ","'North West' ",25
2014 ,"'E59 Edinburgh Napier University' ","'East Midlands' ",10
2014 ,"'E59 Edinburgh Napier University' ","'West Midlands' ",10
2014 ,"'E59 Edinburgh Napier University' ","'East of England' ",5
2014 ,"'E59 Edinburgh Napier University' ","'London' ",15
2014 ,"'E59 Edinburgh Napier University' ","'South East' ",15
2014 ,"'E59 Edinburgh Napier University' ","'South West' ",10
2014 ,"'E59 Edinburgh Napier University' ","'Wales' ",5
2014 ,"'E59 Edinburgh Napier University' ","'Scotland' ",2585
2014 ,"'E59 Edinburgh Napier University' ","'Northern Ireland' ",100
2014 ,"'E70 The University of Essex' ","'North East' ",15
2014 ,"'E70 The University of Essex' ","'Yorkshire and The Humber' ",35
2014 ,"'E70 The University of Essex' ","'North West' ",50
2014 ,"'E70 The University of Essex' ","'East Midlands' ",80
2014 ,"'E70 The University of Essex' ","'West Midlands' ",70
2014 ,"'E70 The University of Essex' ","'East of England' ",890
2014 ,"'E70 The University of Essex' ","'London' ",895
2014 ,"'E70 The University of Essex' ","'South East' ",340
2014 ,"'E70 The University of Essex' ","'South West' ",95
2014 ,"'E70 The University of Essex' ","'Wales' ",30
2014 ,"'E70 The University of Essex' ","'Scotland' ",10
2014 ,"'E70 The University of Essex' ","'Northern Ireland' ",10
2014 ,"'E80 European School of Osteopathy' ","'East of England' ",5
2014 ,"'E80 European School of Osteopathy' ","'London' ",5
2014 ,"'E80 European School of Osteopathy' ","'South East' ",25
2014 ,"'E81 Exeter College' ","'South West' ",50
2014 ,"'E84 University of Exeter' ","'North East' ",20
2014 ,"'E84 University of Exeter' ","'Yorkshire and The Humber' ",60
2014 ,"'E84 University of Exeter' ","'North West' ",100
2014 ,"'E84 University of Exeter' ","'East Midlands' ",155
2014 ,"'E84 University of Exeter' ","'West Midlands' ",325
2014 ,"'E84 University of Exeter' ","'East of England' ",485
2014 ,"'E84 University of Exeter' ","'London' ",655
2014 ,"'E84 University of Exeter' ","'South East' ",1390
2014 ,"'E84 University of Exeter' ","'South West' ",1030
2014 ,"'E84 University of Exeter' ","'Wales' ",285
2014 ,"'E84 University of Exeter' ","'Scotland' ",15
2014 ,"'E84 University of Exeter' ","'Northern Ireland' ",20
2014 ,"'F33 Falmouth University' ","'North East' ",10
2014 ,"'F33 Falmouth University' ","'Yorkshire and The Humber' ",35
2014 ,"'F33 Falmouth University' ","'North West' ",55
2014 ,"'F33 Falmouth University' ","'East Midlands' ",65
2014 ,"'F33 Falmouth University' ","'West Midlands' ",150
2014 ,"'F33 Falmouth University' ","'East of England' ",85
2014 ,"'F33 Falmouth University' ","'London' ",130
2014 ,"'F33 Falmouth University' ","'South East' ",340
2014 ,"'F33 Falmouth University' ","'South West' ",670
2014 ,"'F33 Falmouth University' ","'Wales' ",45
2014 ,"'F33 Falmouth University' ","'Scotland' ",5
2014 ,"'F33 Falmouth University' ","'Northern Ireland' ",10
2014 ,"'F66 University Centre Farnborough' ","'West Midlands' ",5
2014 ,"'F66 University Centre Farnborough' ","'London' ",5
2014 ,"'F66 University Centre Farnborough' ","'South East' ",145
2014 ,"'G09 Gateshead College' ","'North East' ",80
2014 ,"'G28 University of Glasgow' ","'North East' ",80
2014 ,"'G28 University of Glasgow' ","'Yorkshire and The Humber' ",70
2014 ,"'G28 University of Glasgow' ","'North West' ",145
2014 ,"'G28 University of Glasgow' ","'East Midlands' ",30
2014 ,"'G28 University of Glasgow' ","'West Midlands' ",35
2014 ,"'G28 University of Glasgow' ","'East of England' ",45
2014 ,"'G28 University of Glasgow' ","'London' ",120
2014 ,"'G28 University of Glasgow' ","'South East' ",80
2014 ,"'G28 University of Glasgow' ","'South West' ",55
2014 ,"'G28 University of Glasgow' ","'Wales' ",15
2014 ,"'G28 University of Glasgow' ","'Scotland' ",2705
2014 ,"'G28 University of Glasgow' ","'Northern Ireland' ",145
2014 ,"'G42 Glasgow Caledonian University' ","'North East' ",10
2014 ,"'G42 Glasgow Caledonian University' ","'Yorkshire and The Humber' ",5
2014 ,"'G42 Glasgow Caledonian University' ","'North West' ",15
2014 ,"'G42 Glasgow Caledonian University' ","'West Midlands' ",5
2014 ,"'G42 Glasgow Caledonian University' ","'East of England' ",5
2014 ,"'G42 Glasgow Caledonian University' ","'London' ",5
2014 ,"'G42 Glasgow Caledonian University' ","'South East' ",5
2014 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3425
2014 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",40
2014 ,"'G43 The Glasgow School of Art' ","'North East' ",5
2014 ,"'G43 The Glasgow School of Art' ","'Yorkshire and The Humber' ",15
2014 ,"'G43 The Glasgow School of Art' ","'North West' ",10
2014 ,"'G43 The Glasgow School of Art' ","'East Midlands' ",10
2014 ,"'G43 The Glasgow School of Art' ","'West Midlands' ",5
2014 ,"'G43 The Glasgow School of Art' ","'East of England' ",10
2014 ,"'G43 The Glasgow School of Art' ","'London' ",30
2014 ,"'G43 The Glasgow School of Art' ","'South East' ",10
2014 ,"'G43 The Glasgow School of Art' ","'South West' ",10
2014 ,"'G43 The Glasgow School of Art' ","'Scotland' ",185
2014 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",5
2014 ,"'G45 Gloucestershire College' ","'South West' ",120
2014 ,"'G50 The University of Gloucestershire' ","'North East' ",5
2014 ,"'G50 The University of Gloucestershire' ","'Yorkshire and The Humber' ",35
2014 ,"'G50 The University of Gloucestershire' ","'North West' ",50
2014 ,"'G50 The University of Gloucestershire' ","'East Midlands' ",80
2014 ,"'G50 The University of Gloucestershire' ","'West Midlands' ",350
2014 ,"'G50 The University of Gloucestershire' ","'East of England' ",110
2014 ,"'G50 The University of Gloucestershire' ","'London' ",85
2014 ,"'G50 The University of Gloucestershire' ","'South East' ",250
2014 ,"'G50 The University of Gloucestershire' ","'South West' ",1115
2014 ,"'G50 The University of Gloucestershire' ","'Wales' ",135
2014 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2014 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",35
2014 ,"'G53 Glyndwr University' ","'North East' ",5
2014 ,"'G53 Glyndwr University' ","'Yorkshire and The Humber' ",15
2014 ,"'G53 Glyndwr University' ","'North West' ",105
2014 ,"'G53 Glyndwr University' ","'East Midlands' ",15
2014 ,"'G53 Glyndwr University' ","'West Midlands' ",90
2014 ,"'G53 Glyndwr University' ","'East of England' ",15
2014 ,"'G53 Glyndwr University' ","'London' ",15
2014 ,"'G53 Glyndwr University' ","'South East' ",15
2014 ,"'G53 Glyndwr University' ","'South West' ",10
2014 ,"'G53 Glyndwr University' ","'Wales' ",525
2014 ,"'G53 Glyndwr University' ","'Scotland' ",15
2014 ,"'G53 Glyndwr University' ","'Northern Ireland' ",10
2014 ,"'G56 Goldsmiths, University of London' ","'North East' ",20
2014 ,"'G56 Goldsmiths, University of London' ","'Yorkshire and The Humber' ",65
2014 ,"'G56 Goldsmiths, University of London' ","'North West' ",60
2014 ,"'G56 Goldsmiths, University of London' ","'East Midlands' ",55
2014 ,"'G56 Goldsmiths, University of London' ","'West Midlands' ",65
2014 ,"'G56 Goldsmiths, University of London' ","'East of England' ",150
2014 ,"'G56 Goldsmiths, University of London' ","'London' ",820
2014 ,"'G56 Goldsmiths, University of London' ","'South East' ",250
2014 ,"'G56 Goldsmiths, University of London' ","'South West' ",155
2014 ,"'G56 Goldsmiths, University of London' ","'Wales' ",25
2014 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",5
2014 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",5
2014 ,"'G70 University of Greenwich' ","'North East' ",30
2014 ,"'G70 University of Greenwich' ","'Yorkshire and The Humber' ",70
2014 ,"'G70 University of Greenwich' ","'North West' ",50
2014 ,"'G70 University of Greenwich' ","'East Midlands' ",70
2014 ,"'G70 University of Greenwich' ","'West Midlands' ",70
2014 ,"'G70 University of Greenwich' ","'East of England' ",425
2014 ,"'G70 University of Greenwich' ","'London' ",2555
2014 ,"'G70 University of Greenwich' ","'South East' ",925
2014 ,"'G70 University of Greenwich' ","'South West' ",140
2014 ,"'G70 University of Greenwich' ","'Wales' ",35
2014 ,"'G70 University of Greenwich' ","'Scotland' ",10
2014 ,"'G70 University of Greenwich' ","'Northern Ireland' ",25
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Yorkshire and The Humber' ",5
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'North West' ",5
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'East Midlands' ",5
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'West Midlands' ",10
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'East of England' ",80
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'London' ",2210
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'South East' ",80
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'South West' ",10
2014 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Unknown' ",110
2014 ,"'G80 University Centre Grimsby' ","'Yorkshire and The Humber' ",400
2014 ,"'G80 University Centre Grimsby' ","'North West' ",5
2014 ,"'G80 University Centre Grimsby' ","'East Midlands' ",85
2014 ,"'G80 University Centre Grimsby' ","'East of England' ",5
2014 ,"'G80 University Centre Grimsby' ","'South East' ",5
2014 ,"'G90 Guildford College' ","'London' ",20
2014 ,"'G90 Guildford College' ","'South East' ",170
2014 ,"'H03 Hadlow College' ","'London' ",5
2014 ,"'H03 Hadlow College' ","'South East' ",25
2014 ,"'H03 Hadlow College' ","'South West' ",5
2014 ,"'H07 Harrogate College' ","'Yorkshire and The Humber' ",65
2014 ,"'H08 The College of Haringey, Enfield and North East London' ","'London' ",15
2014 ,"'H11 Harrow College' ","'London' ",35
2014 ,"'H12 Harper Adams University' ","'North East' ",20
2014 ,"'H12 Harper Adams University' ","'Yorkshire and The Humber' ",60
2014 ,"'H12 Harper Adams University' ","'North West' ",50
2014 ,"'H12 Harper Adams University' ","'East Midlands' ",70
2014 ,"'H12 Harper Adams University' ","'West Midlands' ",130
2014 ,"'H12 Harper Adams University' ","'East of England' ",65
2014 ,"'H12 Harper Adams University' ","'London' ",10
2014 ,"'H12 Harper Adams University' ","'South East' ",60
2014 ,"'H12 Harper Adams University' ","'South West' ",80
2014 ,"'H12 Harper Adams University' ","'Wales' ",65
2014 ,"'H12 Harper Adams University' ","'Scotland' ",15
2014 ,"'H12 Harper Adams University' ","'Northern Ireland' ",25
2014 ,"'H14 Havering College of Further and Higher Education' ","'East of England' ",25
2014 ,"'H14 Havering College of Further and Higher Education' ","'London' ",95
2014 ,"'H18 Hereford College of Arts' ","'East Midlands' ",5
2014 ,"'H18 Hereford College of Arts' ","'West Midlands' ",55
2014 ,"'H18 Hereford College of Arts' ","'East of England' ",5
2014 ,"'H18 Hereford College of Arts' ","'London' ",5
2014 ,"'H18 Hereford College of Arts' ","'South East' ",5
2014 ,"'H18 Hereford College of Arts' ","'South West' ",15
2014 ,"'H18 Hereford College of Arts' ","'Wales' ",30
2014 ,"'H21 Henley College Coventry' ","'West Midlands' ",45
2014 ,"'H22 Hartpury University Centre' ","'North East' ",5
2014 ,"'H22 Hartpury University Centre' ","'Yorkshire and The Humber' ",15
2014 ,"'H22 Hartpury University Centre' ","'North West' ",25
2014 ,"'H22 Hartpury University Centre' ","'East Midlands' ",25
2014 ,"'H22 Hartpury University Centre' ","'West Midlands' ",85
2014 ,"'H22 Hartpury University Centre' ","'East of England' ",40
2014 ,"'H22 Hartpury University Centre' ","'London' ",20
2014 ,"'H22 Hartpury University Centre' ","'South East' ",85
2014 ,"'H22 Hartpury University Centre' ","'South West' ",265
2014 ,"'H22 Hartpury University Centre' ","'Wales' ",70
2014 ,"'H22 Hartpury University Centre' ","'Scotland' ",5
2014 ,"'H22 Hartpury University Centre' ","'Northern Ireland' ",5
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'North East' ",45
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Yorkshire and The Humber' ",35
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'North West' ",75
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'East Midlands' ",15
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'West Midlands' ",20
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'East of England' ",40
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'London' ",40
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'South East' ",45
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'South West' ",20
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",10
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1100
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",95
2014 ,"'H36 University of Hertfordshire' ","'North East' ",15
2014 ,"'H36 University of Hertfordshire' ","'Yorkshire and The Humber' ",60
2014 ,"'H36 University of Hertfordshire' ","'North West' ",45
2014 ,"'H36 University of Hertfordshire' ","'East Midlands' ",110
2014 ,"'H36 University of Hertfordshire' ","'West Midlands' ",115
2014 ,"'H36 University of Hertfordshire' ","'East of England' ",1795
2014 ,"'H36 University of Hertfordshire' ","'London' ",2200
2014 ,"'H36 University of Hertfordshire' ","'South East' ",610
2014 ,"'H36 University of Hertfordshire' ","'South West' ",115
2014 ,"'H36 University of Hertfordshire' ","'Wales' ",40
2014 ,"'H36 University of Hertfordshire' ","'Scotland' ",5
2014 ,"'H36 University of Hertfordshire' ","'Northern Ireland' ",10
2014 ,"'H37 Hertford Regional College' ","'East of England' ",15
2014 ,"'H37 Hertford Regional College' ","'London' ",5
2014 ,"'H39 Highbury College' ","'South East' ",30
2014 ,"'H48 Heythrop College (University of London)' ","'Yorkshire and The Humber' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'North West' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'East Midlands' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'West Midlands' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'East of England' ",15
2014 ,"'H48 Heythrop College (University of London)' ","'London' ",45
2014 ,"'H48 Heythrop College (University of London)' ","'South East' ",20
2014 ,"'H48 Heythrop College (University of London)' ","'South West' ",10
2014 ,"'H48 Heythrop College (University of London)' ","'Wales' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'North East' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'West Midlands' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'Scotland' ",620
2014 ,"'H49 University of the Highlands and Islands' ","'Northern Ireland' ",5
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'North West' ",165
2014 ,"'H54 Hopwood Hall College' ","'North West' ",25
2014 ,"'H60 The University of Huddersfield' ","'North East' ",75
2014 ,"'H60 The University of Huddersfield' ","'Yorkshire and The Humber' ",2680
2014 ,"'H60 The University of Huddersfield' ","'North West' ",815
2014 ,"'H60 The University of Huddersfield' ","'East Midlands' ",150
2014 ,"'H60 The University of Huddersfield' ","'West Midlands' ",100
2014 ,"'H60 The University of Huddersfield' ","'East of England' ",90
2014 ,"'H60 The University of Huddersfield' ","'London' ",100
2014 ,"'H60 The University of Huddersfield' ","'South East' ",70
2014 ,"'H60 The University of Huddersfield' ","'South West' ",30
2014 ,"'H60 The University of Huddersfield' ","'Wales' ",20
2014 ,"'H60 The University of Huddersfield' ","'Scotland' ",10
2014 ,"'H60 The University of Huddersfield' ","'Northern Ireland' ",15
2014 ,"'H65 Hugh Baird College' ","'North West' ",195
2014 ,"'H72 The University of Hull' ","'North East' ",130
2014 ,"'H72 The University of Hull' ","'Yorkshire and The Humber' ",2075
2014 ,"'H72 The University of Hull' ","'North West' ",245
2014 ,"'H72 The University of Hull' ","'East Midlands' ",310
2014 ,"'H72 The University of Hull' ","'West Midlands' ",130
2014 ,"'H72 The University of Hull' ","'East of England' ",190
2014 ,"'H72 The University of Hull' ","'London' ",225
2014 ,"'H72 The University of Hull' ","'South East' ",145
2014 ,"'H72 The University of Hull' ","'South West' ",55
2014 ,"'H72 The University of Hull' ","'Wales' ",35
2014 ,"'H72 The University of Hull' ","'Scotland' ",10
2014 ,"'H72 The University of Hull' ","'Northern Ireland' ",10
2014 ,"'H73 Hull College' ","'Yorkshire and The Humber' ",465
2014 ,"'H73 Hull College' ","'North West' ",10
2014 ,"'H73 Hull College' ","'East of England' ",5
2014 ,"'H73 Hull College' ","'London' ",5
2014 ,"'H73 Hull College' ","'South East' ",5
2014 ,"'H75 Hull York Medical School' ","'North East' ",15
2014 ,"'H75 Hull York Medical School' ","'Yorkshire and The Humber' ",25
2014 ,"'H75 Hull York Medical School' ","'North West' ",15
2014 ,"'H75 Hull York Medical School' ","'East Midlands' ",15
2014 ,"'H75 Hull York Medical School' ","'West Midlands' ",15
2014 ,"'H75 Hull York Medical School' ","'East of England' ",5
2014 ,"'H75 Hull York Medical School' ","'London' ",15
2014 ,"'H75 Hull York Medical School' ","'South East' ",15
2014 ,"'H75 Hull York Medical School' ","'South West' ",10
2014 ,"'H75 Hull York Medical School' ","'Wales' ",5
2014 ,"'I30 UCL Institute of Education' ","'East of England' ",10
2014 ,"'I30 UCL Institute of Education' ","'London' ",115
2014 ,"'I30 UCL Institute of Education' ","'South East' ",10
2014 ,"'I30 UCL Institute of Education' ","'South West' ",5
2014 ,"'I35 Istituto Marangoni London' ","'East of England' ",5
2014 ,"'I35 Istituto Marangoni London' ","'London' ",10
2014 ,"'I35 Istituto Marangoni London' ","'South East' ",5
2014 ,"'I50 Imperial College London' ","'North East' ",25
2014 ,"'I50 Imperial College London' ","'Yorkshire and The Humber' ",55
2014 ,"'I50 Imperial College London' ","'North West' ",90
2014 ,"'I50 Imperial College London' ","'East Midlands' ",45
2014 ,"'I50 Imperial College London' ","'West Midlands' ",75
2014 ,"'I50 Imperial College London' ","'East of England' ",100
2014 ,"'I50 Imperial College London' ","'London' ",435
2014 ,"'I50 Imperial College London' ","'South East' ",255
2014 ,"'I50 Imperial College London' ","'South West' ",95
2014 ,"'I50 Imperial College London' ","'Wales' ",25
2014 ,"'I50 Imperial College London' ","'Scotland' ",30
2014 ,"'I50 Imperial College London' ","'Northern Ireland' ",20
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'Yorkshire and The Humber' ",5
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'East of England' ",10
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'London' ",30
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'South East' ",10
2014 ,"'I60 Islamic College for Advanced Studies' ","'London' ",5
2014 ,"'K01 West Kent and Ashford College' ","'London' ",5
2014 ,"'K01 West Kent and Ashford College' ","'South East' ",45
2014 ,"'K05 Kaplan Holborn College' ","'East of England' ",5
2014 ,"'K05 Kaplan Holborn College' ","'London' ",70
2014 ,"'K05 Kaplan Holborn College' ","'South East' ",5
2014 ,"'K12 Keele University' ","'North East' ",25
2014 ,"'K12 Keele University' ","'Yorkshire and The Humber' ",85
2014 ,"'K12 Keele University' ","'North West' ",320
2014 ,"'K12 Keele University' ","'East Midlands' ",140
2014 ,"'K12 Keele University' ","'West Midlands' ",785
2014 ,"'K12 Keele University' ","'East of England' ",150
2014 ,"'K12 Keele University' ","'London' ",165
2014 ,"'K12 Keele University' ","'South East' ",180
2014 ,"'K12 Keele University' ","'South West' ",95
2014 ,"'K12 Keele University' ","'Wales' ",70
2014 ,"'K12 Keele University' ","'Scotland' ",10
2014 ,"'K12 Keele University' ","'Northern Ireland' ",10
2014 ,"'K24 The University of Kent' ","'North East' ",15
2014 ,"'K24 The University of Kent' ","'Yorkshire and The Humber' ",45
2014 ,"'K24 The University of Kent' ","'North West' ",70
2014 ,"'K24 The University of Kent' ","'East Midlands' ",90
2014 ,"'K24 The University of Kent' ","'West Midlands' ",90
2014 ,"'K24 The University of Kent' ","'East of England' ",675
2014 ,"'K24 The University of Kent' ","'London' ",1385
2014 ,"'K24 The University of Kent' ","'South East' ",1560
2014 ,"'K24 The University of Kent' ","'South West' ",150
2014 ,"'K24 The University of Kent' ","'Wales' ",35
2014 ,"'K24 The University of Kent' ","'Scotland' ",10
2014 ,"'K24 The University of Kent' ","'Northern Ireland' ",10
2014 ,"'K60 King's College London (University of London)' ","'North East' ",55
2014 ,"'K60 King's College London (University of London)' ","'Yorkshire and The Humber' ",130
2014 ,"'K60 King's College London (University of London)' ","'North West' ",200
2014 ,"'K60 King's College London (University of London)' ","'East Midlands' ",120
2014 ,"'K60 King's College London (University of London)' ","'West Midlands' ",180
2014 ,"'K60 King's College London (University of London)' ","'East of England' ",380
2014 ,"'K60 King's College London (University of London)' ","'London' ",1435
2014 ,"'K60 King's College London (University of London)' ","'South East' ",610
2014 ,"'K60 King's College London (University of London)' ","'South West' ",280
2014 ,"'K60 King's College London (University of London)' ","'Wales' ",75
2014 ,"'K60 King's College London (University of London)' ","'Scotland' ",25
2014 ,"'K60 King's College London (University of London)' ","'Northern Ireland' ",25
2014 ,"'K83 Kingston College' ","'Yorkshire and The Humber' ",5
2014 ,"'K83 Kingston College' ","'North West' ",5
2014 ,"'K83 Kingston College' ","'West Midlands' ",5
2014 ,"'K83 Kingston College' ","'East of England' ",5
2014 ,"'K83 Kingston College' ","'London' ",105
2014 ,"'K83 Kingston College' ","'South East' ",35
2014 ,"'K83 Kingston College' ","'South West' ",5
2014 ,"'K84 Kingston University' ","'North East' ",40
2014 ,"'K84 Kingston University' ","'Yorkshire and The Humber' ",90
2014 ,"'K84 Kingston University' ","'North West' ",125
2014 ,"'K84 Kingston University' ","'East Midlands' ",90
2014 ,"'K84 Kingston University' ","'West Midlands' ",130
2014 ,"'K84 Kingston University' ","'East of England' ",320
2014 ,"'K84 Kingston University' ","'London' ",3240
2014 ,"'K84 Kingston University' ","'South East' ",1105
2014 ,"'K84 Kingston University' ","'South West' ",220
2014 ,"'K84 Kingston University' ","'Wales' ",65
2014 ,"'K84 Kingston University' ","'Scotland' ",15
2014 ,"'K84 Kingston University' ","'Northern Ireland' ",20
2014 ,"'K85 Kingston Maurward College' ","'South East' ",5
2014 ,"'K85 Kingston Maurward College' ","'South West' ",45
2014 ,"'K90 Kirklees College' ","'Yorkshire and The Humber' ",145
2014 ,"'L01 Lewisham Southwark College' ","'London' ",5
2014 ,"'L14 Lancaster University' ","'North East' ",70
2014 ,"'L14 Lancaster University' ","'Yorkshire and The Humber' ",220
2014 ,"'L14 Lancaster University' ","'North West' ",985
2014 ,"'L14 Lancaster University' ","'East Midlands' ",100
2014 ,"'L14 Lancaster University' ","'West Midlands' ",140
2014 ,"'L14 Lancaster University' ","'East of England' ",115
2014 ,"'L14 Lancaster University' ","'London' ",170
2014 ,"'L14 Lancaster University' ","'South East' ",150
2014 ,"'L14 Lancaster University' ","'South West' ",95
2014 ,"'L14 Lancaster University' ","'Wales' ",65
2014 ,"'L14 Lancaster University' ","'Scotland' ",10
