2013 ,"'Y Combs of sciences with engineering/technology' ","'17 and under' ",245
2013 ,"'Y Combs of sciences with engineering/technology' ","'18' ",3640
2013 ,"'Y Combs of sciences with engineering/technology' ","'19' ",1440
2013 ,"'Y Combs of sciences with engineering/technology' ","'20' ",520
2013 ,"'Y Combs of sciences with engineering/technology' ","'21 and over' ",945
2013 ,"'Y Combs of soc studies/law' ","'17 and under' ",175
2013 ,"'Y Combs of soc studies/law' ","'18' ",6405
2013 ,"'Y Combs of soc studies/law' ","'19' ",2375
2013 ,"'Y Combs of soc studies/law' ","'20' ",730
2013 ,"'Y Combs of soc studies/law' ","'21 and over' ",1385
2013 ,"'Y Combs of soc studies/law with business' ","'17 and under' ",670
2013 ,"'Y Combs of soc studies/law with business' ","'18' ",9470
2013 ,"'Y Combs of soc studies/law with business' ","'19' ",4760
2013 ,"'Y Combs of soc studies/law with business' ","'20' ",1570
2013 ,"'Y Combs of soc studies/law with business' ","'21 and over' ",1840
2013 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'17 and under' ",815
2013 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'18' ",24410
2013 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'19' ",10020
2013 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'20' ",3210
2013 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'21 and over' ",5070
2013 ,"'Y Combs of social studies/bus/law with languages' ","'17 and under' ",390
2013 ,"'Y Combs of social studies/bus/law with languages' ","'18' ",6720
2013 ,"'Y Combs of social studies/bus/law with languages' ","'19' ",2510
2013 ,"'Y Combs of social studies/bus/law with languages' ","'20' ",795
2013 ,"'Y Combs of social studies/bus/law with languages' ","'21 and over' ",1250
2013 ,"'Z Combs of 3 subjects, or other general courses' ","'17 and under' ",940
2013 ,"'Z Combs of 3 subjects, or other general courses' ","'18' ",16710
2013 ,"'Z Combs of 3 subjects, or other general courses' ","'19' ",6075
2013 ,"'Z Combs of 3 subjects, or other general courses' ","'20' ",1800
2013 ,"'Z Combs of 3 subjects, or other general courses' ","'21 and over' ",2915
2013 ,"'Z Other courses not elsewhere classified' ","'17 and under' ",5
2013 ,"'Z Other courses not elsewhere classified' ","'18' ",295
2013 ,"'Z Other courses not elsewhere classified' ","'19' ",130
2013 ,"'Z Other courses not elsewhere classified' ","'20' ",60
2013 ,"'Z Other courses not elsewhere classified' ","'21 and over' ",75
2014 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ",2205
2014 ,"'A1 - Pre-clinical Medicine' ","'18' ",37810
2014 ,"'A1 - Pre-clinical Medicine' ","'19' ",13005
2014 ,"'A1 - Pre-clinical Medicine' ","'20' ",3355
2014 ,"'A1 - Pre-clinical Medicine' ","'21 and over' ",28475
2014 ,"'A2 - Pre-clinical Dentistry' ","'17 and under' ",165
2014 ,"'A2 - Pre-clinical Dentistry' ","'18' ",5540
2014 ,"'A2 - Pre-clinical Dentistry' ","'19' ",1750
2014 ,"'A2 - Pre-clinical Dentistry' ","'20' ",420
2014 ,"'A2 - Pre-clinical Dentistry' ","'21 and over' ",3335
2014 ,"'A9 - Others in Medicine and Dentistry' ","'17 and under' ",50
2014 ,"'A9 - Others in Medicine and Dentistry' ","'18' ",355
2014 ,"'A9 - Others in Medicine and Dentistry' ","'19' ",190
2014 ,"'A9 - Others in Medicine and Dentistry' ","'20' ",115
2014 ,"'A9 - Others in Medicine and Dentistry' ","'21 and over' ",790
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'17 and under' ",490
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'18' ",15385
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'19' ",6310
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'20' ",2270
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'21 and over' ",9690
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'17 and under' ",745
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'18' ",13165
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'19' ",6770
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'20' ",2210
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'21 and over' ",4505
2014 ,"'B3 - Complementary Medicine' ","'17 and under' ",25
2014 ,"'B3 - Complementary Medicine' ","'18' ",605
2014 ,"'B3 - Complementary Medicine' ","'19' ",485
2014 ,"'B3 - Complementary Medicine' ","'20' ",280
2014 ,"'B3 - Complementary Medicine' ","'21 and over' ",935
2014 ,"'B4 - Nutrition' ","'17 and under' ",105
2014 ,"'B4 - Nutrition' ","'18' ",2425
2014 ,"'B4 - Nutrition' ","'19' ",1185
2014 ,"'B4 - Nutrition' ","'20' ",575
2014 ,"'B4 - Nutrition' ","'21 and over' ",2670
2014 ,"'B5 - Ophthalmics' ","'17 and under' ",40
2014 ,"'B5 - Ophthalmics' ","'18' ",2720
2014 ,"'B5 - Ophthalmics' ","'19' ",1320
2014 ,"'B5 - Ophthalmics' ","'20' ",410
2014 ,"'B5 - Ophthalmics' ","'21 and over' ",1240
2014 ,"'B6 - Aural and Oral Sciences' ","'17 and under' ",35
2014 ,"'B6 - Aural and Oral Sciences' ","'18' ",2290
2014 ,"'B6 - Aural and Oral Sciences' ","'19' ",835
2014 ,"'B6 - Aural and Oral Sciences' ","'20' ",290
2014 ,"'B6 - Aural and Oral Sciences' ","'21 and over' ",1520
2014 ,"'B7 - Nursing' ","'17 and under' ",575
2014 ,"'B7 - Nursing' ","'18' ",52200
2014 ,"'B7 - Nursing' ","'19' ",30755
2014 ,"'B7 - Nursing' ","'20' ",18615
2014 ,"'B7 - Nursing' ","'21 and over' ",135845
2014 ,"'B8 - Medical Technology' ","'17 and under' ",100
2014 ,"'B8 - Medical Technology' ","'18' ",5125
2014 ,"'B8 - Medical Technology' ","'19' ",2945
2014 ,"'B8 - Medical Technology' ","'20' ",1285
2014 ,"'B8 - Medical Technology' ","'21 and over' ",6250
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'17 and under' ",790
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'18' ",23225
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'19' ",11490
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ",4785
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ",22675
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'17 and under' ",15
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ",600
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ",340
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ",95
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ",250
2014 ,"'C1 - Biology' ","'17 and under' ",785
2014 ,"'C1 - Biology' ","'18' ",21045
2014 ,"'C1 - Biology' ","'19' ",7310
2014 ,"'C1 - Biology' ","'20' ",1920
2014 ,"'C1 - Biology' ","'21 and over' ",3180
2014 ,"'C2 - Botany' ","'18' ",75
2014 ,"'C2 - Botany' ","'19' ",40
2014 ,"'C2 - Botany' ","'20' ",15
2014 ,"'C2 - Botany' ","'21 and over' ",30
2014 ,"'C3 - Zoology' ","'17 and under' ",130
2014 ,"'C3 - Zoology' ","'18' ",6430
2014 ,"'C3 - Zoology' ","'19' ",2145
2014 ,"'C3 - Zoology' ","'20' ",715
2014 ,"'C3 - Zoology' ","'21 and over' ",1200
2014 ,"'C4 - Genetics' ","'17 and under' ",135
2014 ,"'C4 - Genetics' ","'18' ",1455
2014 ,"'C4 - Genetics' ","'19' ",630
2014 ,"'C4 - Genetics' ","'20' ",150
2014 ,"'C4 - Genetics' ","'21 and over' ",275
2014 ,"'C5 - Microbiology' ","'17 and under' ",55
2014 ,"'C5 - Microbiology' ","'18' ",1450
2014 ,"'C5 - Microbiology' ","'19' ",525
2014 ,"'C5 - Microbiology' ","'20' ",205
2014 ,"'C5 - Microbiology' ","'21 and over' ",365
2014 ,"'C6 - Sport and Exercise Science' ","'17 and under' ",200
2014 ,"'C6 - Sport and Exercise Science' ","'18' ",39425
2014 ,"'C6 - Sport and Exercise Science' ","'19' ",14385
2014 ,"'C6 - Sport and Exercise Science' ","'20' ",5715
2014 ,"'C6 - Sport and Exercise Science' ","'21 and over' ",7350
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ",605
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ",12515
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ",4515
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ",1210
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ",1660
2014 ,"'C8 - Psychology' ","'17 and under' ",1580
2014 ,"'C8 - Psychology' ","'18' ",63235
2014 ,"'C8 - Psychology' ","'19' ",20335
2014 ,"'C8 - Psychology' ","'20' ",6885
2014 ,"'C8 - Psychology' ","'21 and over' ",14190
2014 ,"'C9 - Others in Biological Sciences' ","'17 and under' ",175
2014 ,"'C9 - Others in Biological Sciences' ","'18' ",3900
2014 ,"'C9 - Others in Biological Sciences' ","'19' ",1945
2014 ,"'C9 - Others in Biological Sciences' ","'20' ",570
2014 ,"'C9 - Others in Biological Sciences' ","'21 and over' ",1080
2014 ,"'CC - Combinations within Biological Sciences' ","'17 and under' ",60
2014 ,"'CC - Combinations within Biological Sciences' ","'18' ",2110
2014 ,"'CC - Combinations within Biological Sciences' ","'19' ",770
2014 ,"'CC - Combinations within Biological Sciences' ","'20' ",295
2014 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ",500
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ",160
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ",4590
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ",2080
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ",460
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ",1675
2014 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'19' ",10
2014 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'20' ",5
2014 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'21 and over' ",80
2014 ,"'D3 - Animal Science' ","'17 and under' ",60
2014 ,"'D3 - Animal Science' ","'18' ",5030
2014 ,"'D3 - Animal Science' ","'19' ",2840
2014 ,"'D3 - Animal Science' ","'20' ",1090
2014 ,"'D3 - Animal Science' ","'21 and over' ",2215
2014 ,"'D4 - Agriculture' ","'17 and under' ",105
2014 ,"'D4 - Agriculture' ","'18' ",3970
2014 ,"'D4 - Agriculture' ","'19' ",1495
2014 ,"'D4 - Agriculture' ","'20' ",545
2014 ,"'D4 - Agriculture' ","'21 and over' ",1150
2014 ,"'D5 - Forestry & arboriculture' ","'17 and under' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'18' ",60
2014 ,"'D5 - Forestry & arboriculture' ","'19' ",55
2014 ,"'D5 - Forestry & arboriculture' ","'20' ",20
2014 ,"'D5 - Forestry & arboriculture' ","'21 and over' ",135
2014 ,"'D6 - Food and Beverage studies' ","'17 and under' ",25
2014 ,"'D6 - Food and Beverage studies' ","'18' ",1050
2014 ,"'D6 - Food and Beverage studies' ","'19' ",370
2014 ,"'D6 - Food and Beverage studies' ","'20' ",155
2014 ,"'D6 - Food and Beverage studies' ","'21 and over' ",395
2014 ,"'D7 - Agricultural Sciences' ","'17 and under' ",5
2014 ,"'D7 - Agricultural Sciences' ","'18' ",225
2014 ,"'D7 - Agricultural Sciences' ","'19' ",70
2014 ,"'D7 - Agricultural Sciences' ","'20' ",15
2014 ,"'D7 - Agricultural Sciences' ","'21 and over' ",35
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'17 and under' ",5
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ",120
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ",60
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'20' ",10
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'21 and over' ",10
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'17 and under' ",5
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ",255
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ",90
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ",50
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ",65
2014 ,"'F1 - Chemistry' ","'17 and under' ",480
2014 ,"'F1 - Chemistry' ","'18' ",20580
2014 ,"'F1 - Chemistry' ","'19' ",5990
2014 ,"'F1 - Chemistry' ","'20' ",1375
2014 ,"'F1 - Chemistry' ","'21 and over' ",1650
2014 ,"'F2 - Materials Science' ","'17 and under' ",5
2014 ,"'F2 - Materials Science' ","'18' ",25
2014 ,"'F2 - Materials Science' ","'19' ",10
2014 ,"'F2 - Materials Science' ","'20' ",5
2014 ,"'F3 - Physics' ","'17 and under' ",680
2014 ,"'F3 - Physics' ","'18' ",21170
2014 ,"'F3 - Physics' ","'19' ",4440
2014 ,"'F3 - Physics' ","'20' ",1130
2014 ,"'F3 - Physics' ","'21 and over' ",1555
2014 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ",80
2014 ,"'F4 - Forensic and Archaeological Science' ","'18' ",4950
2014 ,"'F4 - Forensic and Archaeological Science' ","'19' ",2280
2014 ,"'F4 - Forensic and Archaeological Science' ","'20' ",830
2014 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ",1280
2014 ,"'F5 - Astronomy' ","'17 and under' ",35
2014 ,"'F5 - Astronomy' ","'18' ",800
2014 ,"'F5 - Astronomy' ","'19' ",210
2014 ,"'F5 - Astronomy' ","'20' ",60
2014 ,"'F5 - Astronomy' ","'21 and over' ",115
2014 ,"'F6 - Geology' ","'17 and under' ",190
2014 ,"'F6 - Geology' ","'18' ",7085
2014 ,"'F6 - Geology' ","'19' ",1950
2014 ,"'F6 - Geology' ","'20' ",410
2014 ,"'F6 - Geology' ","'21 and over' ",705
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ",125
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ",3885
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ",1510
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ",505
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ",1070
2014 ,"'F8 - Physical geographical sciences' ","'17 and under' ",100
2014 ,"'F8 - Physical geographical sciences' ","'18' ",14820
2014 ,"'F8 - Physical geographical sciences' ","'19' ",3050
2014 ,"'F8 - Physical geographical sciences' ","'20' ",455
2014 ,"'F8 - Physical geographical sciences' ","'21 and over' ",420
2014 ,"'F9 - Others in Physical Sciences' ","'18' ",60
2014 ,"'F9 - Others in Physical Sciences' ","'19' ",25
2014 ,"'F9 - Others in Physical Sciences' ","'20' ",10
2014 ,"'F9 - Others in Physical Sciences' ","'21 and over' ",40
2014 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ",65
2014 ,"'FF - Combinations within Physical Sciences' ","'18' ",2280
2014 ,"'FF - Combinations within Physical Sciences' ","'19' ",540
2014 ,"'FF - Combinations within Physical Sciences' ","'20' ",110
2014 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ",200
2014 ,"'G1 - Mathematics' ","'17 and under' ",1035
2014 ,"'G1 - Mathematics' ","'18' ",29785
2014 ,"'G1 - Mathematics' ","'19' ",7180
2014 ,"'G1 - Mathematics' ","'20' ",1865
2014 ,"'G1 - Mathematics' ","'21 and over' ",2025
2014 ,"'G2 - Operational Research' ","'18' ",30
2014 ,"'G2 - Operational Research' ","'19' ",10
2014 ,"'G2 - Operational Research' ","'20' ",40
2014 ,"'G2 - Operational Research' ","'21 and over' ",110
2014 ,"'G3 - Statistics' ","'17 and under' ",40
2014 ,"'G3 - Statistics' ","'18' ",380
2014 ,"'G3 - Statistics' ","'19' ",245
2014 ,"'G3 - Statistics' ","'20' ",100
2014 ,"'G3 - Statistics' ","'21 and over' ",100
2014 ,"'G9 - Others in Mathematical Sciences' ","'18' ",35
2014 ,"'G9 - Others in Mathematical Sciences' ","'19' ",20
2014 ,"'G9 - Others in Mathematical Sciences' ","'21 and over' ",5
2014 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ",100
2014 ,"'GG - Combinations within Mathematical Sciences' ","'18' ",1360
2014 ,"'GG - Combinations within Mathematical Sciences' ","'19' ",590
2014 ,"'GG - Combinations within Mathematical Sciences' ","'20' ",245
2014 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ",230
2014 ,"'H1 - General Engineering' ","'17 and under' ",845
2014 ,"'H1 - General Engineering' ","'18' ",11385
2014 ,"'H1 - General Engineering' ","'19' ",4435
2014 ,"'H1 - General Engineering' ","'20' ",1475
2014 ,"'H1 - General Engineering' ","'21 and over' ",2550
2014 ,"'H2 - Civil Engineering' ","'17 and under' ",970
2014 ,"'H2 - Civil Engineering' ","'18' ",10695
2014 ,"'H2 - Civil Engineering' ","'19' ",4585
2014 ,"'H2 - Civil Engineering' ","'20' ",2050
2014 ,"'H2 - Civil Engineering' ","'21 and over' ",3665
2014 ,"'H3 - Mechanical Engineering' ","'17 and under' ",1870
2014 ,"'H3 - Mechanical Engineering' ","'18' ",27710
2014 ,"'H3 - Mechanical Engineering' ","'19' ",10100
2014 ,"'H3 - Mechanical Engineering' ","'20' ",4205
2014 ,"'H3 - Mechanical Engineering' ","'21 and over' ",5430
2014 ,"'H4 - Aerospace Engineering' ","'17 and under' ",630
2014 ,"'H4 - Aerospace Engineering' ","'18' ",9295
2014 ,"'H4 - Aerospace Engineering' ","'19' ",3230
2014 ,"'H4 - Aerospace Engineering' ","'20' ",1280
2014 ,"'H4 - Aerospace Engineering' ","'21 and over' ",2190
2014 ,"'H5 - Naval Architecture' ","'17 and under' ",10
2014 ,"'H5 - Naval Architecture' ","'18' ",135
2014 ,"'H5 - Naval Architecture' ","'19' ",40
2014 ,"'H5 - Naval Architecture' ","'20' ",20
2014 ,"'H5 - Naval Architecture' ","'21 and over' ",60
2014 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ",1110
2014 ,"'H6 - Electronic and Electrical Engineering' ","'18' ",10825
2014 ,"'H6 - Electronic and Electrical Engineering' ","'19' ",5115
2014 ,"'H6 - Electronic and Electrical Engineering' ","'20' ",2600
2014 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ",5220
2014 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ",80
2014 ,"'H7 - Production and Manufacturing Engineering' ","'18' ",1955
2014 ,"'H7 - Production and Manufacturing Engineering' ","'19' ",590
2014 ,"'H7 - Production and Manufacturing Engineering' ","'20' ",220
2014 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ",345
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ",900
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ",11575
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ",4245
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ",1675
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ",1435
2014 ,"'H9 - Others in Engineering' ","'18' ",80
2014 ,"'H9 - Others in Engineering' ","'19' ",55
2014 ,"'H9 - Others in Engineering' ","'20' ",30
2014 ,"'H9 - Others in Engineering' ","'21 and over' ",80
2014 ,"'HH - Combinations within Engineering' ","'17 and under' ",195
2014 ,"'HH - Combinations within Engineering' ","'18' ",2055
2014 ,"'HH - Combinations within Engineering' ","'19' ",840
2014 ,"'HH - Combinations within Engineering' ","'20' ",295
2014 ,"'HH - Combinations within Engineering' ","'21 and over' ",745
2014 ,"'I1 - Computer Science' ","'17 and under' ",1370
2014 ,"'I1 - Computer Science' ","'18' ",37100
2014 ,"'I1 - Computer Science' ","'19' ",17955
2014 ,"'I1 - Computer Science' ","'20' ",7850
2014 ,"'I1 - Computer Science' ","'21 and over' ",12615
2014 ,"'I2 - Information Systems' ","'17 and under' ",55
2014 ,"'I2 - Information Systems' ","'18' ",5070
2014 ,"'I2 - Information Systems' ","'19' ",2465
2014 ,"'I2 - Information Systems' ","'20' ",1160
2014 ,"'I2 - Information Systems' ","'21 and over' ",2050
2014 ,"'I3 - Software Engineering' ","'17 and under' ",150
2014 ,"'I3 - Software Engineering' ","'18' ",4870
2014 ,"'I3 - Software Engineering' ","'19' ",2130
2014 ,"'I3 - Software Engineering' ","'20' ",1140
2014 ,"'I3 - Software Engineering' ","'21 and over' ",1865
2014 ,"'I4 - Artificial Intelligence' ","'17 and under' ",25
2014 ,"'I4 - Artificial Intelligence' ","'18' ",235
2014 ,"'I4 - Artificial Intelligence' ","'19' ",110
2014 ,"'I4 - Artificial Intelligence' ","'20' ",50
2014 ,"'I4 - Artificial Intelligence' ","'21 and over' ",75
2014 ,"'I5 - Health Informatics' ","'18' ",5
2014 ,"'I5 - Health Informatics' ","'19' ",5
2014 ,"'I5 - Health Informatics' ","'21 and over' ",10
2014 ,"'I6 - Games' ","'17 and under' ",40
2014 ,"'I6 - Games' ","'18' ",3620
2014 ,"'I6 - Games' ","'19' ",1815
2014 ,"'I6 - Games' ","'20' ",815
2014 ,"'I6 - Games' ","'21 and over' ",1200
2014 ,"'I7 - Computer generated visual & audio effects' ","'18' ",205
2014 ,"'I7 - Computer generated visual & audio effects' ","'19' ",90
2014 ,"'I7 - Computer generated visual & audio effects' ","'20' ",50
2014 ,"'I7 - Computer generated visual & audio effects' ","'21 and over' ",75
2014 ,"'I9 - Others in Computer Sciences' ","'18' ",230
2014 ,"'I9 - Others in Computer Sciences' ","'19' ",155
2014 ,"'I9 - Others in Computer Sciences' ","'20' ",70
2014 ,"'I9 - Others in Computer Sciences' ","'21 and over' ",95
2014 ,"'II - Combinations in Computer Sciences' ","'17 and under' ",75
2014 ,"'II - Combinations in Computer Sciences' ","'18' ",2705
2014 ,"'II - Combinations in Computer Sciences' ","'19' ",1205
2014 ,"'II - Combinations in Computer Sciences' ","'20' ",530
2014 ,"'II - Combinations in Computer Sciences' ","'21 and over' ",950
2014 ,"'J1 - Minerals Technology' ","'18' ",40
2014 ,"'J1 - Minerals Technology' ","'19' ",20
2014 ,"'J1 - Minerals Technology' ","'20' ",5
2014 ,"'J1 - Minerals Technology' ","'21 and over' ",35
2014 ,"'J2 - Metallurgy' ","'18' ",40
2014 ,"'J2 - Metallurgy' ","'19' ",20
2014 ,"'J2 - Metallurgy' ","'21 and over' ",15
2014 ,"'J4 - Polymers and Textiles' ","'18' ",155
2014 ,"'J4 - Polymers and Textiles' ","'19' ",110
2014 ,"'J4 - Polymers and Textiles' ","'20' ",50
2014 ,"'J4 - Polymers and Textiles' ","'21 and over' ",70
2014 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ",50
2014 ,"'J5 - Materials Technology not otherwise spec' ","'18' ",820
2014 ,"'J5 - Materials Technology not otherwise spec' ","'19' ",270
2014 ,"'J5 - Materials Technology not otherwise spec' ","'20' ",100
2014 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ",115
2014 ,"'J6 - Maritime Technology' ","'17 and under' ",20
2014 ,"'J6 - Maritime Technology' ","'18' ",295
2014 ,"'J6 - Maritime Technology' ","'19' ",100
2014 ,"'J6 - Maritime Technology' ","'20' ",25
2014 ,"'J6 - Maritime Technology' ","'21 and over' ",150
2014 ,"'J7 - Biotechnology' ","'17 and under' ",100
2014 ,"'J7 - Biotechnology' ","'18' ",690
2014 ,"'J7 - Biotechnology' ","'19' ",475
2014 ,"'J7 - Biotechnology' ","'20' ",260
2014 ,"'J7 - Biotechnology' ","'21 and over' ",135
2014 ,"'J9 - Others in Technology' ","'17 and under' ",40
2014 ,"'J9 - Others in Technology' ","'18' ",2965
2014 ,"'J9 - Others in Technology' ","'19' ",1510
2014 ,"'J9 - Others in Technology' ","'20' ",855
2014 ,"'J9 - Others in Technology' ","'21 and over' ",1495
2014 ,"'JJ - Combinations within Technology' ","'18' ",20
2014 ,"'JJ - Combinations within Technology' ","'19' ",15
2014 ,"'JJ - Combinations within Technology' ","'20' ",30
2014 ,"'JJ - Combinations within Technology' ","'21 and over' ",10
2014 ,"'K1 - Architecture' ","'17 and under' ",985
2014 ,"'K1 - Architecture' ","'18' ",12565
2014 ,"'K1 - Architecture' ","'19' ",6530
2014 ,"'K1 - Architecture' ","'20' ",2300
2014 ,"'K1 - Architecture' ","'21 and over' ",3735
2014 ,"'K2 - Building' ","'17 and under' ",80
2014 ,"'K2 - Building' ","'18' ",4235
2014 ,"'K2 - Building' ","'19' ",2015
2014 ,"'K2 - Building' ","'20' ",1080
2014 ,"'K2 - Building' ","'21 and over' ",2570
2014 ,"'K3 - Landscape & Garden Design' ","'17 and under' ",5
2014 ,"'K3 - Landscape & Garden Design' ","'18' ",210
2014 ,"'K3 - Landscape & Garden Design' ","'19' ",150
2014 ,"'K3 - Landscape & Garden Design' ","'20' ",55
2014 ,"'K3 - Landscape & Garden Design' ","'21 and over' ",165
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ",45
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ",1375
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ",605
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ",180
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ",335
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'18' ",15
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'19' ",10
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'20' ",10
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ",20
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'17 and under' ",15
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ",410
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ",180
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ",80
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ",115
2014 ,"'L1 - Economics' ","'17 and under' ",2055
2014 ,"'L1 - Economics' ","'18' ",30610
2014 ,"'L1 - Economics' ","'19' ",11825
2014 ,"'L1 - Economics' ","'20' ",3785
2014 ,"'L1 - Economics' ","'21 and over' ",2995
2014 ,"'L2 - Politics' ","'17 and under' ",1465
2014 ,"'L2 - Politics' ","'18' ",20900
2014 ,"'L2 - Politics' ","'19' ",8850
2014 ,"'L2 - Politics' ","'20' ",2495
2014 ,"'L2 - Politics' ","'21 and over' ",3235
2014 ,"'L3 - Sociology' ","'17 and under' ",225
2014 ,"'L3 - Sociology' ","'18' ",16945
2014 ,"'L3 - Sociology' ","'19' ",6295
2014 ,"'L3 - Sociology' ","'20' ",2220
2014 ,"'L3 - Sociology' ","'21 and over' ",4235
2014 ,"'L4 - Social Policy' ","'17 and under' ",45
2014 ,"'L4 - Social Policy' ","'18' ",2125
2014 ,"'L4 - Social Policy' ","'19' ",945
2014 ,"'L4 - Social Policy' ","'20' ",395
2014 ,"'L4 - Social Policy' ","'21 and over' ",1020
2014 ,"'L5 - Social Work' ","'17 and under' ",75
2014 ,"'L5 - Social Work' ","'18' ",14315
2014 ,"'L5 - Social Work' ","'19' ",7170
2014 ,"'L5 - Social Work' ","'20' ",4260
2014 ,"'L5 - Social Work' ","'21 and over' ",37950
2014 ,"'L6 - Anthropology' ","'17 and under' ",85
2014 ,"'L6 - Anthropology' ","'18' ",4545
2014 ,"'L6 - Anthropology' ","'19' ",1730
