"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2015 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",140
2015 ,"'A60 Anglia Ruskin University' ","'Not EU' ",45
2015 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",65
2015 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",30
2015 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",35
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'UK' ",1075
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'EU (excluding UK)' ",80
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Not EU' ",100
2015 ,"'A70 Askham Bryan College' ","'UK' ",230
2015 ,"'A70 Askham Bryan College' ","'Not EU' ",5
2015 ,"'A80 Aston University, Birmingham' ","'UK' ",2235
2015 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",70
2015 ,"'A80 Aston University, Birmingham' ","'Not EU' ",180
2015 ,"'B06 Bangor University' ","'UK' ",2065
2015 ,"'B06 Bangor University' ","'EU (excluding UK)' ",95
2015 ,"'B06 Bangor University' ","'Not EU' ",85
2015 ,"'B09 Barnfield College, Luton' ","'UK' ",15
2015 ,"'B11 Barking and Dagenham College' ","'UK' ",40
2015 ,"'B13 University Campus Barnsley' ","'UK' ",125
2015 ,"'B15 Basingstoke College of Technology' ","'UK' ",15
2015 ,"'B16 University of Bath' ","'UK' ",2685
2015 ,"'B16 University of Bath' ","'EU (excluding UK)' ",430
2015 ,"'B16 University of Bath' ","'Not EU' ",470
2015 ,"'B20 Bath Spa University' ","'UK' ",2215
2015 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",60
2015 ,"'B20 Bath Spa University' ","'Not EU' ",55
2015 ,"'B21 Bath College' ","'UK' ",5
2015 ,"'B22 University of Bedfordshire' ","'UK' ",1795
2015 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",115
2015 ,"'B22 University of Bedfordshire' ","'Not EU' ",5
2015 ,"'B23 Bedford College' ","'UK' ",70
2015 ,"'B24 Birkbeck, University of London' ","'UK' ",645
2015 ,"'B24 Birkbeck, University of London' ","'EU (excluding UK)' ",40
2015 ,"'B24 Birkbeck, University of London' ","'Not EU' ",75
2015 ,"'B25 Birmingham City University' ","'UK' ",4670
2015 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",170
2015 ,"'B25 Birmingham City University' ","'Not EU' ",55
2015 ,"'B30 Birmingham Metropolitan College' ","'UK' ",55
2015 ,"'B32 The University of Birmingham' ","'UK' ",5400
2015 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",235
2015 ,"'B32 The University of Birmingham' ","'Not EU' ",515
2015 ,"'B35 University College Birmingham' ","'UK' ",1030
2015 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",215
2015 ,"'B35 University College Birmingham' ","'Not EU' ",15
2015 ,"'B36 Bexley College' ","'UK' ",25
2015 ,"'B37 Bishop Burton College' ","'UK' ",220
2015 ,"'B37 Bishop Burton College' ","'EU (excluding UK)' ",5
2015 ,"'B38 Bishop Grosseteste University' ","'UK' ",670
2015 ,"'B39 BIMM' ","'UK' ",1245
2015 ,"'B39 BIMM' ","'EU (excluding UK)' ",60
2015 ,"'B39 BIMM' ","'Not EU' ",20
2015 ,"'B40 Blackburn College' ","'UK' ",310
2015 ,"'B41 Blackpool and The Fylde College' ","'UK' ",460
2015 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",5
2015 ,"'B44 University of Bolton' ","'UK' ",945
2015 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",40
2015 ,"'B44 University of Bolton' ","'Not EU' ",15
2015 ,"'B48 Bournville College' ","'UK' ",20
2015 ,"'B49 Bournemouth and Poole College' ","'UK' ",130
2015 ,"'B49 Bournemouth and Poole College' ","'Not EU' ",5
2015 ,"'B50 Bournemouth University' ","'UK' ",3815
2015 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",190
2015 ,"'B50 Bournemouth University' ","'Not EU' ",95
2015 ,"'B54 BPP University' ","'UK' ",440
2015 ,"'B54 BPP University' ","'EU (excluding UK)' ",20
2015 ,"'B54 BPP University' ","'Not EU' ",10
2015 ,"'B56 The University of Bradford' ","'UK' ",1655
2015 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",110
2015 ,"'B56 The University of Bradford' ","'Not EU' ",140
2015 ,"'B60 Bradford College' ","'UK' ",430
2015 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2015 ,"'B60 Bradford College' ","'Not EU' ",5
2015 ,"'B70 Bridgwater College' ","'UK' ",85
2015 ,"'B72 University of Brighton' ","'UK' ",4040
2015 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",270
2015 ,"'B72 University of Brighton' ","'Not EU' ",225
2015 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",125
2015 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2015 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",5
2015 ,"'B76 City College Brighton & Hove' ","'UK' ",40
2015 ,"'B76 City College Brighton & Hove' ","'EU (excluding UK)' ",5
2015 ,"'B77 Bristol, City of Bristol College' ","'UK' ",105
2015 ,"'B77 Bristol, City of Bristol College' ","'Not EU' ",5
2015 ,"'B78 University of Bristol' ","'UK' ",4195
2015 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",270
2015 ,"'B78 University of Bristol' ","'Not EU' ",720
2015 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",4970
2015 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",220
2015 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",185
2015 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",25
2015 ,"'B81 British College of Osteopathic Medicine' ","'EU (excluding UK)' ",5
2015 ,"'B81 British College of Osteopathic Medicine' ","'Not EU' ",5
2015 ,"'B84 Brunel University London' ","'UK' ",1840
2015 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",130
2015 ,"'B84 Brunel University London' ","'Not EU' ",140
2015 ,"'B87 British School of Osteopathy' ","'UK' ",40
2015 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",5
2015 ,"'B87 British School of Osteopathy' ","'Not EU' ",10
2015 ,"'B90 The University of Buckingham' ","'UK' ",55
2015 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",5
2015 ,"'B90 The University of Buckingham' ","'Not EU' ",20
2015 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'UK' ",80
2015 ,"'B93 Bury College' ","'UK' ",60
2015 ,"'B94 Buckinghamshire New University' ","'UK' ",1755
2015 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",215
2015 ,"'B94 Buckinghamshire New University' ","'Not EU' ",15
2015 ,"'B97 Bromley College of Further and Higher Education' ","'UK' ",40
2015 ,"'C02 Calderdale College' ","'UK' ",20
2015 ,"'C05 University of Cambridge' ","'UK' ",2650
2015 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",305
2015 ,"'C05 University of Cambridge' ","'Not EU' ",460
2015 ,"'C10 Canterbury Christ Church University' ","'UK' ",2895
2015 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",75
2015 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",25
2015 ,"'C12 Canterbury College' ","'UK' ",80
2015 ,"'C15 Cardiff University' ","'UK' ",4560
2015 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",275
2015 ,"'C15 Cardiff University' ","'Not EU' ",605
2015 ,"'C20 Cardiff Metropolitan University' ","'UK' ",2045
2015 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",95
2015 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",25
2015 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",130
2015 ,"'C24 Carshalton College' ","'UK' ",20
2015 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",4535
2015 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",145
2015 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",60
2015 ,"'C32 Central College Nottingham (formerly South Nottingham College)' ","'UK' ",60
2015 ,"'C34 Central Film School London' ","'UK' ",5
2015 ,"'C34 Central Film School London' ","'EU (excluding UK)' ",5
2015 ,"'C34 Central Film School London' ","'Not EU' ",10
2015 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",215
2015 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",10
2015 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",20
2015 ,"'C39 City of Glasgow College' ","'UK' ",20
2015 ,"'C55 University of Chester' ","'UK' ",2850
2015 ,"'C55 University of Chester' ","'EU (excluding UK)' ",35
2015 ,"'C55 University of Chester' ","'Not EU' ",70
2015 ,"'C56 Chesterfield College' ","'UK' ",40
2015 ,"'C57 Chichester College' ","'UK' ",75
2015 ,"'C58 University of Chichester' ","'UK' ",1380
2015 ,"'C58 University of Chichester' ","'EU (excluding UK)' ",20
2015 ,"'C58 University of Chichester' ","'Not EU' ",20
2015 ,"'C60 City, University of London' ","'UK' ",1655
2015 ,"'C60 City, University of London' ","'EU (excluding UK)' ",330
2015 ,"'C60 City, University of London' ","'Not EU' ",580
2015 ,"'C64 City College Coventry' ","'UK' ",5
2015 ,"'C65 City and Islington College' ","'UK' ",40
2015 ,"'C69 City of Sunderland College' ","'UK' ",55
2015 ,"'C71 Cleveland College of Art and Design' ","'UK' ",170
2015 ,"'C71 Cleveland College of Art and Design' ","'EU (excluding UK)' ",5
2015 ,"'C75 University Centre Colchester at Colchester Institute' ","'UK' ",245
2015 ,"'C78 Cornwall College' ","'UK' ",280
2015 ,"'C78 Cornwall College' ","'EU (excluding UK)' ",5
2015 ,"'C78 Cornwall College' ","'Not EU' ",5
2015 ,"'C80 Courtauld Institute of Art (University of London)' ","'UK' ",45
2015 ,"'C80 Courtauld Institute of Art (University of London)' ","'EU (excluding UK)' ",10
2015 ,"'C80 Courtauld Institute of Art (University of London)' ","'Not EU' ",5
2015 ,"'C83 City College Plymouth' ","'UK' ",85
2015 ,"'C83 City College Plymouth' ","'EU (excluding UK)' ",5
2015 ,"'C85 Coventry University' ","'UK' ",4645
2015 ,"'C85 Coventry University' ","'EU (excluding UK)' ",720
2015 ,"'C85 Coventry University' ","'Not EU' ",170
2015 ,"'C88 Craven College' ","'UK' ",105
2015 ,"'C92 University Centre, Croydon (Croydon College)' ","'UK' ",100
2015 ,"'C92 University Centre, Croydon (Croydon College)' ","'EU (excluding UK)' ",5
2015 ,"'C93 University for the Creative Arts (UCA)' ","'UK' ",1050
2015 ,"'C93 University for the Creative Arts (UCA)' ","'EU (excluding UK)' ",100
2015 ,"'C93 University for the Creative Arts (UCA)' ","'Not EU' ",65
2015 ,"'C99 University of Cumbria' ","'UK' ",1380
2015 ,"'C99 University of Cumbria' ","'EU (excluding UK)' ",15
2015 ,"'C99 University of Cumbria' ","'Not EU' ",10
2015 ,"'D22 Dearne Valley College' ","'UK' ",45
2015 ,"'D26 De Montfort University' ","'UK' ",4470
2015 ,"'D26 De Montfort University' ","'EU (excluding UK)' ",105
2015 ,"'D26 De Montfort University' ","'Not EU' ",90
2015 ,"'D38 Derby College' ","'UK' ",5
2015 ,"'D39 University of Derby' ","'UK' ",2810
2015 ,"'D39 University of Derby' ","'EU (excluding UK)' ",105
2015 ,"'D39 University of Derby' ","'Not EU' ",40
2015 ,"'D52 Doncaster College' ","'UK' ",205
2015 ,"'D52 Doncaster College' ","'Not EU' ",5
2015 ,"'D55 Duchy College' ","'UK' ",85
2015 ,"'D58 Dudley College of Technology' ","'UK' ",30
2015 ,"'D65 University of Dundee' ","'UK' ",2220
2015 ,"'D65 University of Dundee' ","'EU (excluding UK)' ",165
2015 ,"'D65 University of Dundee' ","'Not EU' ",65
2015 ,"'D86 Durham University' ","'UK' ",3210
2015 ,"'D86 Durham University' ","'EU (excluding UK)' ",240
2015 ,"'D86 Durham University' ","'Not EU' ",675
2015 ,"'E14 University of East Anglia (UEA)' ","'UK' ",3145
2015 ,"'E14 University of East Anglia (UEA)' ","'EU (excluding UK)' ",225
2015 ,"'E14 University of East Anglia (UEA)' ","'Not EU' ",395
2015 ,"'E28 University of East London (UEL)' ","'UK' ",1960
2015 ,"'E28 University of East London (UEL)' ","'EU (excluding UK)' ",90
2015 ,"'E28 University of East London (UEL)' ","'Not EU' ",65
2015 ,"'E29 East Riding College' ","'UK' ",30
2015 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'UK' ",90
2015 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'UK' ",15
2015 ,"'E41 Edge Hotel School' ","'UK' ",20
2015 ,"'E41 Edge Hotel School' ","'EU (excluding UK)' ",5
2015 ,"'E42 Edge Hill University' ","'UK' ",3285
2015 ,"'E42 Edge Hill University' ","'EU (excluding UK)' ",25
2015 ,"'E42 Edge Hill University' ","'Not EU' ",30
2015 ,"'E56 The University of Edinburgh' ","'UK' ",4290
2015 ,"'E56 The University of Edinburgh' ","'EU (excluding UK)' ",505
2015 ,"'E56 The University of Edinburgh' ","'Not EU' ",1040
2015 ,"'E59 Edinburgh Napier University' ","'UK' ",2575
2015 ,"'E59 Edinburgh Napier University' ","'EU (excluding UK)' ",320
2015 ,"'E59 Edinburgh Napier University' ","'Not EU' ",55
2015 ,"'E70 The University of Essex' ","'UK' ",1910
2015 ,"'E70 The University of Essex' ","'EU (excluding UK)' ",435
2015 ,"'E70 The University of Essex' ","'Not EU' ",490
2015 ,"'E80 European School of Osteopathy' ","'UK' ",25
2015 ,"'E80 European School of Osteopathy' ","'EU (excluding UK)' ",15
2015 ,"'E80 European School of Osteopathy' ","'Not EU' ",5
2015 ,"'E81 Exeter College' ","'UK' ",35
2015 ,"'E84 University of Exeter' ","'UK' ",4400
2015 ,"'E84 University of Exeter' ","'EU (excluding UK)' ",380
2015 ,"'E84 University of Exeter' ","'Not EU' ",745
2015 ,"'F33 Falmouth University' ","'UK' ",1600
2015 ,"'F33 Falmouth University' ","'EU (excluding UK)' ",55
2015 ,"'F33 Falmouth University' ","'Not EU' ",135
2015 ,"'F66 University Centre Farnborough' ","'UK' ",90
2015 ,"'F95 Furness College' ","'UK' ",10
2015 ,"'G09 Gateshead College' ","'UK' ",60
2015 ,"'G28 University of Glasgow' ","'UK' ",3900
2015 ,"'G28 University of Glasgow' ","'EU (excluding UK)' ",480
2015 ,"'G28 University of Glasgow' ","'Not EU' ",250
2015 ,"'G42 Glasgow Caledonian University' ","'UK' ",2990
2015 ,"'G42 Glasgow Caledonian University' ","'EU (excluding UK)' ",150
2015 ,"'G42 Glasgow Caledonian University' ","'Not EU' ",35
2015 ,"'G43 The Glasgow School of Art' ","'UK' ",345
2015 ,"'G43 The Glasgow School of Art' ","'EU (excluding UK)' ",60
2015 ,"'G43 The Glasgow School of Art' ","'Not EU' ",80
2015 ,"'G45 Gloucestershire College' ","'UK' ",60
2015 ,"'G50 The University of Gloucestershire' ","'UK' ",2135
2015 ,"'G50 The University of Gloucestershire' ","'EU (excluding UK)' ",25
2015 ,"'G50 The University of Gloucestershire' ","'Not EU' ",25
2015 ,"'G53 Glyndwr University' ","'UK' ",565
2015 ,"'G53 Glyndwr University' ","'EU (excluding UK)' ",30
2015 ,"'G56 Goldsmiths, University of London' ","'UK' ",1445
2015 ,"'G56 Goldsmiths, University of London' ","'EU (excluding UK)' ",150
2015 ,"'G56 Goldsmiths, University of London' ","'Not EU' ",185
2015 ,"'G59 Gower College Swansea' ","'UK' ",25
2015 ,"'G70 University of Greenwich' ","'UK' ",3320
2015 ,"'G70 University of Greenwich' ","'EU (excluding UK)' ",390
2015 ,"'G70 University of Greenwich' ","'Not EU' ",130
2015 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'UK' ",35
2015 ,"'G80 University Centre Grimsby' ","'UK' ",225
2015 ,"'G80 University Centre Grimsby' ","'EU (excluding UK)' ",5
2015 ,"'G90 Guildford College' ","'UK' ",145
2015 ,"'H03 Hadlow College' ","'UK' ",35
2015 ,"'H07 Harrogate College' ","'UK' ",15
2015 ,"'H08 The College of Haringey, Enfield and North East London' ","'UK' ",15
2015 ,"'H11 Harrow College' ","'UK' ",5
2015 ,"'H12 Harper Adams University' ","'UK' ",640
2015 ,"'H12 Harper Adams University' ","'EU (excluding UK)' ",15
2015 ,"'H12 Harper Adams University' ","'Not EU' ",5
2015 ,"'H14 Havering College of Further and Higher Education' ","'UK' ",75
2015 ,"'H18 Hereford College of Arts' ","'UK' ",85
2015 ,"'H19 Heart of Worcestershire College' ","'UK' ",105
2015 ,"'H21 Henley College Coventry' ","'UK' ",10
2015 ,"'H22 Hartpury University Centre' ","'UK' ",495
2015 ,"'H22 Hartpury University Centre' ","'EU (excluding UK)' ",20
2015 ,"'H22 Hartpury University Centre' ","'Not EU' ",25
2015 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",1415
2015 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",70
2015 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",190
2015 ,"'H36 University of Hertfordshire' ","'UK' ",4010
2015 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",125
2015 ,"'H36 University of Hertfordshire' ","'Not EU' ",105
2015 ,"'H37 Hertford Regional College' ","'UK' ",30
2015 ,"'H39 Highbury College' ","'UK' ",20
2015 ,"'H49 University of the Highlands and Islands' ","'UK' ",655
2015 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",50
2015 ,"'H49 University of the Highlands and Islands' ","'Not EU' ",5
2015 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'UK' ",80
2015 ,"'H60 The University of Huddersfield' ","'UK' ",3320
2015 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",175
2015 ,"'H60 The University of Huddersfield' ","'Not EU' ",60
2015 ,"'H65 Hugh Baird College' ","'UK' ",80
2015 ,"'H72 The University of Hull' ","'UK' ",2875
2015 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",80
2015 ,"'H72 The University of Hull' ","'Not EU' ",150
2015 ,"'H73 Hull College' ","'UK' ",230
2015 ,"'H75 Hull York Medical School' ","'UK' ",120
2015 ,"'H75 Hull York Medical School' ","'EU (excluding UK)' ",5
2015 ,"'H75 Hull York Medical School' ","'Not EU' ",20
2015 ,"'I25 The Institute of Contemporary Music Performance' ","'UK' ",165
2015 ,"'I25 The Institute of Contemporary Music Performance' ","'EU (excluding UK)' ",45
2015 ,"'I25 The Institute of Contemporary Music Performance' ","'Not EU' ",25
2015 ,"'I35 Istituto Marangoni London' ","'UK' ",15
2015 ,"'I35 Istituto Marangoni London' ","'EU (excluding UK)' ",25
2015 ,"'I35 Istituto Marangoni London' ","'Not EU' ",15
2015 ,"'I50 Imperial College London' ","'UK' ",1335
2015 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",395
2015 ,"'I50 Imperial College London' ","'Not EU' ",900
2015 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'UK' ",35
2015 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",5
2015 ,"'K01 West Kent and Ashford College' ","'UK' ",40
2015 ,"'K12 Keele University' ","'UK' ",1870
2015 ,"'K12 Keele University' ","'EU (excluding UK)' ",35
2015 ,"'K12 Keele University' ","'Not EU' ",135
2015 ,"'K24 The University of Kent' ","'UK' ",3320
2015 ,"'K24 The University of Kent' ","'EU (excluding UK)' ",375
2015 ,"'K24 The University of Kent' ","'Not EU' ",640
2015 ,"'K60 King's College London (University of London)' ","'UK' ",3375
2015 ,"'K60 King's College London (University of London)' ","'EU (excluding UK)' ",805
2015 ,"'K60 King's College London (University of London)' ","'Not EU' ",1035
2015 ,"'K83 Kingston College' ","'UK' ",110
2015 ,"'K83 Kingston College' ","'EU (excluding UK)' ",10
2015 ,"'K83 Kingston College' ","'Not EU' ",5
2015 ,"'K84 Kingston University' ","'UK' ",3230
2015 ,"'K84 Kingston University' ","'EU (excluding UK)' ",185
2015 ,"'K84 Kingston University' ","'Not EU' ",385
2015 ,"'K85 Kingston Maurward College' ","'UK' ",25
2015 ,"'K90 Kirklees College' ","'UK' ",80
2015 ,"'L01 Lewisham Southwark College' ","'UK' ",5
2015 ,"'L14 Lancaster University' ","'UK' ",2020
2015 ,"'L14 Lancaster University' ","'EU (excluding UK)' ",325
2015 ,"'L14 Lancaster University' ","'Not EU' ",390
2015 ,"'L17 University of Law (incorporating College of Law)' ","'UK' ",200
2015 ,"'L17 University of Law (incorporating College of Law)' ","'EU (excluding UK)' ",5
2015 ,"'L17 University of Law (incorporating College of Law)' ","'Not EU' ",15
2015 ,"'L21 Leeds City College' ","'UK' ",150
2015 ,"'L21 Leeds City College' ","'EU (excluding UK)' ",5
