"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_01.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2015 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",155
2015 ,"'H36 University of Hertfordshire' ","'Not EU' ",125
2015 ,"'H37 Hertford Regional College' ","'UK' ",30
2015 ,"'H39 Highbury College' ","'UK' ",20
2015 ,"'H49 University of the Highlands and Islands' ","'UK' ",2545
2015 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",70
2015 ,"'H49 University of the Highlands and Islands' ","'Not EU' ",20
2015 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'UK' ",165
2015 ,"'H54 Hopwood Hall College' ","'UK' ",5
2015 ,"'H60 The University of Huddersfield' ","'UK' ",3925
2015 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",205
2015 ,"'H60 The University of Huddersfield' ","'Not EU' ",75
2015 ,"'H65 Hugh Baird College' ","'UK' ",165
2015 ,"'H72 The University of Hull' ","'UK' ",3990
2015 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",115
2015 ,"'H72 The University of Hull' ","'Not EU' ",265
2015 ,"'H73 Hull College' ","'UK' ",330
2015 ,"'H75 Hull York Medical School' ","'UK' ",125
2015 ,"'H75 Hull York Medical School' ","'EU (excluding UK)' ",5
2015 ,"'H75 Hull York Medical School' ","'Not EU' ",20
2015 ,"'I35 Istituto Marangoni London' ","'UK' ",35
2015 ,"'I35 Istituto Marangoni London' ","'EU (excluding UK)' ",55
2015 ,"'I35 Istituto Marangoni London' ","'Not EU' ",75
2015 ,"'I50 Imperial College London' ","'UK' ",1315
2015 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",400
2015 ,"'I50 Imperial College London' ","'Not EU' ",905
2015 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'UK' ",50
2015 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",10
2015 ,"'K01 West Kent and Ashford College' ","'UK' ",65
2015 ,"'K12 Keele University' ","'UK' ",2445
2015 ,"'K12 Keele University' ","'EU (excluding UK)' ",45
2015 ,"'K12 Keele University' ","'Not EU' ",185
2015 ,"'K24 The University of Kent' ","'UK' ",4225
2015 ,"'K24 The University of Kent' ","'EU (excluding UK)' ",450
2015 ,"'K24 The University of Kent' ","'Not EU' ",775
2015 ,"'K60 King's College London (University of London)' ","'UK' ",3675
2015 ,"'K60 King's College London (University of London)' ","'EU (excluding UK)' ",805
2015 ,"'K60 King's College London (University of London)' ","'Not EU' ",1080
2015 ,"'K83 Kingston College' ","'UK' ",175
2015 ,"'K83 Kingston College' ","'EU (excluding UK)' ",10
2015 ,"'K83 Kingston College' ","'Not EU' ",5
2015 ,"'K84 Kingston University' ","'UK' ",4815
2015 ,"'K84 Kingston University' ","'EU (excluding UK)' ",250
2015 ,"'K84 Kingston University' ","'Not EU' ",600
2015 ,"'K85 Kingston Maurward College' ","'UK' ",35
2015 ,"'K90 Kirklees College' ","'UK' ",110
2015 ,"'L01 Lewisham Southwark College' ","'UK' ",5
2015 ,"'L14 Lancaster University' ","'UK' ",2325
2015 ,"'L14 Lancaster University' ","'EU (excluding UK)' ",345
2015 ,"'L14 Lancaster University' ","'Not EU' ",430
2015 ,"'L17 University of Law (incorporating College of Law)' ","'UK' ",335
2015 ,"'L17 University of Law (incorporating College of Law)' ","'EU (excluding UK)' ",10
2015 ,"'L17 University of Law (incorporating College of Law)' ","'Not EU' ",30
2015 ,"'L21 Leeds City College' ","'UK' ",215
2015 ,"'L21 Leeds City College' ","'EU (excluding UK)' ",5
2015 ,"'L23 University of Leeds' ","'UK' ",6165
2015 ,"'L23 University of Leeds' ","'EU (excluding UK)' ",285
2015 ,"'L23 University of Leeds' ","'Not EU' ",660
2015 ,"'L24 Leeds Trinity University' ","'UK' ",1095
2015 ,"'L24 Leeds Trinity University' ","'EU (excluding UK)' ",10
2015 ,"'L24 Leeds Trinity University' ","'Not EU' ",5
2015 ,"'L27 Leeds Beckett University' ","'UK' ",6730
2015 ,"'L27 Leeds Beckett University' ","'EU (excluding UK)' ",100
2015 ,"'L27 Leeds Beckett University' ","'Not EU' ",330
2015 ,"'L28 Leeds College of Art' ","'UK' ",505
2015 ,"'L28 Leeds College of Art' ","'EU (excluding UK)' ",10
2015 ,"'L28 Leeds College of Art' ","'Not EU' ",40
2015 ,"'L30 Leeds College of Music (UCAS)' ","'UK' ",295
2015 ,"'L30 Leeds College of Music (UCAS)' ","'EU (excluding UK)' ",5
2015 ,"'L32 Leeds College of Building' ","'UK' ",10
2015 ,"'L34 University of Leicester' ","'UK' ",2960
2015 ,"'L34 University of Leicester' ","'EU (excluding UK)' ",190
2015 ,"'L34 University of Leicester' ","'Not EU' ",535
2015 ,"'L36 Leicester College' ","'UK' ",125
2015 ,"'L36 Leicester College' ","'EU (excluding UK)' ",5
2015 ,"'L39 University of Lincoln' ","'UK' ",3570
2015 ,"'L39 University of Lincoln' ","'EU (excluding UK)' ",50
2015 ,"'L39 University of Lincoln' ","'Not EU' ",60
2015 ,"'L41 The University of Liverpool' ","'UK' ",4995
2015 ,"'L41 The University of Liverpool' ","'EU (excluding UK)' ",135
2015 ,"'L41 The University of Liverpool' ","'Not EU' ",440
2015 ,"'L42 Lincoln College' ","'UK' ",120
2015 ,"'L42 Lincoln College' ","'EU (excluding UK)' ",5
2015 ,"'L42 Lincoln College' ","'Not EU' ",5
2015 ,"'L43 The City of Liverpool College' ","'UK' ",155
2015 ,"'L46 Liverpool Hope University' ","'UK' ",1535
2015 ,"'L46 Liverpool Hope University' ","'EU (excluding UK)' ",25
2015 ,"'L46 Liverpool Hope University' ","'Not EU' ",25
2015 ,"'L48 The Liverpool Institute for Performing Arts' ","'UK' ",210
2015 ,"'L48 The Liverpool Institute for Performing Arts' ","'EU (excluding UK)' ",5
2015 ,"'L48 The Liverpool Institute for Performing Arts' ","'Not EU' ",10
2015 ,"'L51 Liverpool John Moores University (LJMU)' ","'UK' ",6340
2015 ,"'L51 Liverpool John Moores University (LJMU)' ","'EU (excluding UK)' ",75
2015 ,"'L51 Liverpool John Moores University (LJMU)' ","'Not EU' ",145
2015 ,"'L53 Coleg Llandrillo' ","'UK' ",55
2015 ,"'L62 The London College, UCK' ","'UK' ",15
2015 ,"'L63 ARU London' ","'UK' ",625
2015 ,"'L63 ARU London' ","'EU (excluding UK)' ",15
2015 ,"'L63 ARU London' ","'Not EU' ",5
2015 ,"'L68 London Metropolitan University' ","'UK' ",3220
2015 ,"'L68 London Metropolitan University' ","'EU (excluding UK)' ",315
2015 ,"'L68 London Metropolitan University' ","'Not EU' ",125
2015 ,"'L72 London School of Economics and Political Science (University of London)' ","'UK' ",795
2015 ,"'L72 London School of Economics and Political Science (University of London)' ","'EU (excluding UK)' ",160
2015 ,"'L72 London School of Economics and Political Science (University of London)' ","'Not EU' ",690
2015 ,"'L73 London School of Business and Management' ","'UK' ",665
2015 ,"'L73 London School of Business and Management' ","'EU (excluding UK)' ",10
2015 ,"'L73 London School of Business and Management' ","'Not EU' ",15
2015 ,"'L75 London South Bank University' ","'UK' ",3210
2015 ,"'L75 London South Bank University' ","'EU (excluding UK)' ",165
2015 ,"'L75 London South Bank University' ","'Not EU' ",65
2015 ,"'L77 Loughborough College' ","'UK' ",390
2015 ,"'L77 Loughborough College' ","'EU (excluding UK)' ",5
2015 ,"'L77 Loughborough College' ","'Not EU' ",10
2015 ,"'L79 Loughborough University' ","'UK' ",3555
2015 ,"'L79 Loughborough University' ","'EU (excluding UK)' ",150
2015 ,"'L79 Loughborough University' ","'Not EU' ",320
2015 ,"'M10 The Manchester College' ","'UK' ",755
2015 ,"'M10 The Manchester College' ","'EU (excluding UK)' ",5
2015 ,"'M10 The Manchester College' ","'Not EU' ",5
2015 ,"'M20 The University of Manchester' ","'UK' ",6560
2015 ,"'M20 The University of Manchester' ","'EU (excluding UK)' ",635
2015 ,"'M20 The University of Manchester' ","'Not EU' ",2105
2015 ,"'M40 The Manchester Metropolitan University' ","'UK' ",8990
2015 ,"'M40 The Manchester Metropolitan University' ","'EU (excluding UK)' ",255
2015 ,"'M40 The Manchester Metropolitan University' ","'Not EU' ",285
2015 ,"'M62 Medway School of Pharmacy' ","'UK' ",215
2015 ,"'M62 Medway School of Pharmacy' ","'EU (excluding UK)' ",5
2015 ,"'M62 Medway School of Pharmacy' ","'Not EU' ",5
2015 ,"'M65 Coleg Menai' ","'UK' ",20
2015 ,"'M80 Middlesex University' ","'UK' ",4730
2015 ,"'M80 Middlesex University' ","'EU (excluding UK)' ",355
2015 ,"'M80 Middlesex University' ","'Not EU' ",210
2015 ,"'M87 MidKent College' ","'UK' ",95
2015 ,"'M89 Milton Keynes College' ","'UK' ",5
2015 ,"'M93 Moulton College' ","'UK' ",155
2015 ,"'M95 Mountview Academy of Theatre Arts' ","'UK' ",25
2015 ,"'M99 Myerscough College' ","'UK' ",335
2015 ,"'M99 Myerscough College' ","'EU (excluding UK)' ",5
2015 ,"'M99 Myerscough College' ","'Not EU' ",5
2015 ,"'N11 Nazarene Theological College' ","'UK' ",10
2015 ,"'N13 NPTC Group' ","'UK' ",175
2015 ,"'N21 Newcastle University' ","'UK' ",4705
2015 ,"'N21 Newcastle University' ","'EU (excluding UK)' ",230
2015 ,"'N21 Newcastle University' ","'Not EU' ",750
2015 ,"'N23 Newcastle College' ","'UK' ",1180
2015 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",5
2015 ,"'N23 Newcastle College' ","'Not EU' ",5
2015 ,"'N28 New College Durham' ","'UK' ",40
2015 ,"'N30 New College Nottingham' ","'UK' ",335
2015 ,"'N30 New College Nottingham' ","'Not EU' ",5
2015 ,"'N31 Newham College London' ","'UK' ",15
2015 ,"'N31 Newham College London' ","'EU (excluding UK)' ",5
2015 ,"'N36 Newman University, Birmingham' ","'UK' ",735
2015 ,"'N36 Newman University, Birmingham' ","'EU (excluding UK)' ",5
2015 ,"'N36 Newman University, Birmingham' ","'Not EU' ",5
2015 ,"'N38 University of Northampton' ","'UK' ",3195
2015 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",140
2015 ,"'N38 University of Northampton' ","'Not EU' ",45
2015 ,"'N39 Norwich University Of The Arts' ","'UK' ",690
2015 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",25
2015 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",20
2015 ,"'N41 Northbrook College Sussex' ","'UK' ",400
2015 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",5
2015 ,"'N49 NESCOT, Surrey' ","'UK' ",35
2015 ,"'N51 New College Telford' ","'UK' ",10
2015 ,"'N52 Norland College Limited' ","'UK' ",90
2015 ,"'N57 North Hertfordshire College' ","'UK' ",10
2015 ,"'N64 North Lindsey College' ","'UK' ",355
2015 ,"'N77 Northumbria University' ","'UK' ",5600
2015 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",150
2015 ,"'N77 Northumbria University' ","'Not EU' ",95
2015 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",40
2015 ,"'N81 Norton Radstock College' ","'UK' ",5
2015 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",340
2015 ,"'N84 The University of Nottingham' ","'UK' ",6390
2015 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",290
2015 ,"'N84 The University of Nottingham' ","'Not EU' ",820
2015 ,"'N85 North Kent College' ","'UK' ",125
2015 ,"'N91 Nottingham Trent University' ","'UK' ",7225
2015 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",140
2015 ,"'N91 Nottingham Trent University' ","'Not EU' ",165
2015 ,"'O10 University Campus Oldham' ","'UK' ",165
2015 ,"'O12 Oaklands College' ","'UK' ",25
2015 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",40
2015 ,"'O33 Oxford University' ","'UK' ",2635
2015 ,"'O33 Oxford University' ","'EU (excluding UK)' ",225
2015 ,"'O33 Oxford University' ","'Not EU' ",405
2015 ,"'O66 Oxford Brookes University' ","'UK' ",4080
2015 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",240
2015 ,"'O66 Oxford Brookes University' ","'Not EU' ",485
2015 ,"'P26 University of London Institute in Paris' ","'UK' ",40
2015 ,"'P34 Pearson College London (including Escape Studios)' ","'UK' ",110
2015 ,"'P34 Pearson College London (including Escape Studios)' ","'EU (excluding UK)' ",5
2015 ,"'P35 Pembrokeshire College' ","'UK' ",30
2015 ,"'P51 Petroc' ","'UK' ",100
2015 ,"'P52 Peter Symonds College Adult & Higher Education' ","'UK' ",125
2015 ,"'P56 University Centre Peterborough' ","'UK' ",175
2015 ,"'P56 University Centre Peterborough' ","'EU (excluding UK)' ",5
2015 ,"'P59 Plumpton College' ","'UK' ",140
2015 ,"'P59 Plumpton College' ","'EU (excluding UK)' ",5
2015 ,"'P59 Plumpton College' ","'Not EU' ",5
2015 ,"'P60 Plymouth University' ","'UK' ",4760
2015 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",125
2015 ,"'P60 Plymouth University' ","'Not EU' ",90
2015 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",750
2015 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'EU (excluding UK)' ",15
2015 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",5
2015 ,"'P65 Plymouth College of Art' ","'UK' ",495
2015 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",10
2015 ,"'P65 Plymouth College of Art' ","'Not EU' ",10
2015 ,"'P80 University of Portsmouth' ","'UK' ",5175
2015 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",265
2015 ,"'P80 University of Portsmouth' ","'Not EU' ",155
2015 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",745
2015 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",180
2015 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",40
2015 ,"'Q50 Queen Mary University of London' ","'UK' ",3390
2015 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",440
2015 ,"'Q50 Queen Mary University of London' ","'Not EU' ",680
2015 ,"'Q75 Queen's University Belfast' ","'UK' ",4025
2015 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",105
2015 ,"'Q75 Queen's University Belfast' ","'Not EU' ",160
2015 ,"'R06 Ravensbourne' ","'UK' ",780
2015 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",30
2015 ,"'R06 Ravensbourne' ","'Not EU' ",20
2015 ,"'R12 University of Reading' ","'UK' ",2985
2015 ,"'R12 University of Reading' ","'EU (excluding UK)' ",270
2015 ,"'R12 University of Reading' ","'Not EU' ",540
2015 ,"'R14 Reaseheath College' ","'UK' ",115
2015 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",65
2015 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",65
2015 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",70
2015 ,"'R20 Richmond, The American International University in London' ","'UK' ",75
2015 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",35
2015 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",20
2015 ,"'R36 Robert Gordon University' ","'UK' ",2015
2015 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",250
2015 ,"'R36 Robert Gordon University' ","'Not EU' ",35
2015 ,"'R48 University of Roehampton' ","'UK' ",2285
2015 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",100
2015 ,"'R48 University of Roehampton' ","'Not EU' ",155
2015 ,"'R51 Rose Bruford College' ","'UK' ",185
2015 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",10
2015 ,"'R51 Rose Bruford College' ","'Not EU' ",5
2015 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",95
2015 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",320
2015 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",15
2015 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",20
2015 ,"'R55 Royal Academy of Dance' ","'UK' ",25
2015 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",5
2015 ,"'R55 Royal Academy of Dance' ","'Not EU' ",20
2015 ,"'R72 Royal Holloway, University of London' ","'UK' ",1955
2015 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",255
2015 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",420
2015 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",440
2015 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",10
2015 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",30
2015 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",35
2015 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'EU (excluding UK)' ",5
2015 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",5
2015 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",805
2015 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",25
2015 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",10
2015 ,"'S03 The University of Salford' ","'UK' ",5125
2015 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",165
2015 ,"'S03 The University of Salford' ","'Not EU' ",120
2015 ,"'S05 SAE Institute' ","'UK' ",175
2015 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",15
2015 ,"'S05 SAE Institute' ","'Not EU' ",5
2015 ,"'S08 Sandwell College' ","'UK' ",15
2015 ,"'S09 SOAS, University of London' ","'UK' ",765
2015 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",160
2015 ,"'S09 SOAS, University of London' ","'Not EU' ",200
2015 ,"'S11 Salford City College' ","'UK' ",5
2015 ,"'S18 The University of Sheffield' ","'UK' ",4720
2015 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",250
2015 ,"'S18 The University of Sheffield' ","'Not EU' ",730
2015 ,"'S20 South & City College Birmingham' ","'UK' ",65
2015 ,"'S21 Sheffield Hallam University' ","'UK' ",7515
2015 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",100
2015 ,"'S21 Sheffield Hallam University' ","'Not EU' ",525
2015 ,"'S22 Sheffield College' ","'UK' ",265
2015 ,"'S26 Solihull College & University Centre' ","'UK' ",125
2015 ,"'S27 University of Southampton' ","'UK' ",5020
2015 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",405
2015 ,"'S27 University of Southampton' ","'Not EU' ",600
2015 ,"'S28 Somerset College' ","'UK' ",170
2015 ,"'S30 Southampton Solent University' ","'UK' ",2925
2015 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",300
2015 ,"'S30 Southampton Solent University' ","'Not EU' ",85
2015 ,"'S32 South Devon College' ","'UK' ",225
2015 ,"'S34 Sparsholt College Hampshire' ","'UK' ",165
2015 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2015 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2015 ,"'S36 University of St Andrews' ","'UK' ",1060
2015 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",130
2015 ,"'S36 University of St Andrews' ","'Not EU' ",300
2015 ,"'S42 South Downs College' ","'UK' ",15
2015 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",305
2015 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",5
2015 ,"'S49 St George's, University of London' ","'UK' ",635
2015 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",15
2015 ,"'S49 St George's, University of London' ","'Not EU' ",110
2015 ,"'S51 University Centre St Helens' ","'UK' ",175
2015 ,"'S52 South Tyneside College' ","'UK' ",15
2015 ,"'S55 South Gloucestershire and Stroud College' ","'UK' ",95
2015 ,"'S57 Spurgeon's College' ","'UK' ",15
2015 ,"'S62 St Mary's College, Blackburn' ","'UK' ",15
2015 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1475
2015 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",55
2015 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",35
2015 ,"'S72 Staffordshire University' ","'UK' ",3175
2015 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",35
2015 ,"'S72 Staffordshire University' ","'Not EU' ",40
2015 ,"'S74 Stratford upon Avon College' ","'UK' ",10
2015 ,"'S75 The University of Stirling' ","'UK' ",2020
2015 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",190
2015 ,"'S75 The University of Stirling' ","'Not EU' ",50
2015 ,"'S76 Stockport College' ","'UK' ",55
2015 ,"'S78 The University of Strathclyde' ","'UK' ",3875
2015 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",350
2015 ,"'S78 The University of Strathclyde' ","'Not EU' ",80
2015 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",270
2015 ,"'S82 University of Suffolk' ","'UK' ",1475
2015 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",30
2015 ,"'S82 University of Suffolk' ","'Not EU' ",5
2015 ,"'S84 University of Sunderland' ","'UK' ",2225
2015 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",180
2015 ,"'S84 University of Sunderland' ","'Not EU' ",40
2015 ,"'S85 University of Surrey' ","'UK' ",2600
2015 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",310
2015 ,"'S85 University of Surrey' ","'Not EU' ",455
2015 ,"'S89 Sussex Downs College' ","'UK' ",120
2015 ,"'S90 University of Sussex' ","'UK' ",3045
2015 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",265
2015 ,"'S90 University of Sussex' ","'Not EU' ",830
2015 ,"'S93 Swansea University' ","'UK' ",3895
2015 ,"'S93 Swansea University' ","'EU (excluding UK)' ",180
2015 ,"'S93 Swansea University' ","'Not EU' ",410
2015 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",880
2015 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",40
2015 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",5
2015 ,"'S98 Swindon College' ","'UK' ",45
2015 ,"'T10 Tameside College' ","'UK' ",5
2015 ,"'T15 BIMM London' ","'UK' ",415
2015 ,"'T15 BIMM London' ","'EU (excluding UK)' ",160
2015 ,"'T15 BIMM London' ","'Not EU' ",35
2015 ,"'T20 Teesside University' ","'UK' ",3760
2015 ,"'T20 Teesside University' ","'EU (excluding UK)' ",70
2015 ,"'T20 Teesside University' ","'Not EU' ",40
2015 ,"'T60 Tottenham Hotspur Foundation' ","'UK' ",35
2015 ,"'T70 Tresham College of Further and Higher Education' ","'UK' ",25
2015 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",785
2015 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",10
2015 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",10
2015 ,"'T85 Truro and Penwith College' ","'UK' ",350
2015 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2015 ,"'U20 Ulster University' ","'UK' ",4880
2015 ,"'U20 Ulster University' ","'EU (excluding UK)' ",265
2015 ,"'U20 Ulster University' ","'Not EU' ",30
2015 ,"'U40 University of the West of Scotland' ","'UK' ",3960
2015 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",375
2015 ,"'U40 University of the West of Scotland' ","'Not EU' ",90
2015 ,"'U65 University of the Arts London' ","'UK' ",3065
2015 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",640
2015 ,"'U65 University of the Arts London' ","'Not EU' ",680
2015 ,"'U80 UCL (University College London)' ","'UK' ",2945
2015 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",790
2015 ,"'U80 UCL (University College London)' ","'Not EU' ",1690
2015 ,"'U95 Uxbridge College' ","'UK' ",20
2015 ,"'W01 University of South Wales' ","'UK' ",3595
2015 ,"'W01 University of South Wales' ","'EU (excluding UK)' ",260
2015 ,"'W01 University of South Wales' ","'Not EU' ",55
2015 ,"'W05 The University of West London' ","'UK' ",2530
2015 ,"'W05 The University of West London' ","'EU (excluding UK)' ",240
2015 ,"'W05 The University of West London' ","'Not EU' ",50
2015 ,"'W08 Wakefield College' ","'UK' ",190
2015 ,"'W12 Walsall College' ","'UK' ",145
2015 ,"'W20 The University of Warwick' ","'UK' ",3240
2015 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",520
2015 ,"'W20 The University of Warwick' ","'Not EU' ",1010
2015 ,"'W25 Warwickshire College Group' ","'UK' ",345
2015 ,"'W25 Warwickshire College Group' ","'EU (excluding UK)' ",5
2015 ,"'W35 College of West Anglia' ","'UK' ",165
2015 ,"'W35 College of West Anglia' ","'Not EU' ",5
2015 ,"'W36 West Cheshire College' ","'UK' ",90
2015 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'UK' ",65
2015 ,"'W47 University Centre Weston' ","'UK' ",175
2015 ,"'W50 University of Westminster, London' ","'UK' ",3855
2015 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",590
2015 ,"'W50 University of Westminster, London' ","'Not EU' ",800
2015 ,"'W51 City of Westminster College' ","'UK' ",40
2015 ,"'W52 Westminster Kingsway College' ","'UK' ",5
2015 ,"'W65 West Thames College' ","'UK' ",120
2015 ,"'W65 West Thames College' ","'EU (excluding UK)' ",5
2015 ,"'W67 Wigan and Leigh College' ","'UK' ",25
2015 ,"'W73 Wirral Metropolitan College' ","'UK' ",65
2015 ,"'W74 Wiltshire College' ","'UK' ",130
2015 ,"'W75 University of Wolverhampton' ","'UK' ",4600
2015 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",35
2015 ,"'W75 University of Wolverhampton' ","'Not EU' ",30
2015 ,"'W76 University of Winchester' ","'UK' ",2125
2015 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",30
2015 ,"'W76 University of Winchester' ","'Not EU' ",170
2015 ,"'W80 University of Worcester' ","'UK' ",3020
2015 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",145
2015 ,"'W80 University of Worcester' ","'Not EU' ",20
2015 ,"'W85 Writtle University College' ","'UK' ",280
2015 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",10
2015 ,"'W85 Writtle University College' ","'Not EU' ",10
2015 ,"'Y25 Yeovil College' ","'UK' ",60
2015 ,"'Y50 University of York' ","'UK' ",3585
2015 ,"'Y50 University of York' ","'EU (excluding UK)' ",205
2015 ,"'Y50 University of York' ","'Not EU' ",395
2015 ,"'Y70 York College' ","'UK' ",200
2015 ,"'Y75 York St John University' ","'UK' ",1525
2015 ,"'Y75 York St John University' ","'EU (excluding UK)' ",15
2015 ,"'Y75 York St John University' ","'Not EU' ",5
2016 ,"'A20 The University of Aberdeen' ","'UK' ",2215
2016 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",960
2016 ,"'A20 The University of Aberdeen' ","'Not EU' ",210
2016 ,"'A30 Abertay University' ","'UK' ",930
2016 ,"'A30 Abertay University' ","'EU (excluding UK)' ",95
2016 ,"'A30 Abertay University' ","'Not EU' ",5
2016 ,"'A40 Aberystwyth University' ","'UK' ",1785
